taxa	abundance
Hydrogenivirga sp. 128-5-R1-1	0.0051
Hydrogenobacter thermophilus	0.0009
Hydrogenobaculum sp. Y04AAS1	0.0034
Hyperthermus butylicus	0.0011
Hyphomonas neptunium	0.0020
Idiomarina loihiensis	0.0006
Ignicoccus hospitalis	0.0011
Janibacter sp. HTCC2649	0.0011
Jannaschia sp. CCS1	0.0026
Janthinobacterium sp. Marseille	0.0009
Jonesia denitrificans	0.0009
Jonquetella anthropi	0.0009
Kineococcus radiotolerans	0.0006
Klebsiella pneumoniae	0.0210
Kocuria rhizophila	0.0006
Kordia algicida	0.0011
Kosmotoga olearia	0.0014
Kribbella flavida	0.0014
Kytococcus sedentarius	0.0006
Labrenzia aggregata	0.0009
Lactobacillus acidophilus	0.0003
Lactobacillus antri	0.0009
Lactobacillus brevis	0.0026
Lactobacillus casei	0.0006
Lactobacillus crispatus	0.0014
Lactobacillus delbrueckii	0.0003
Lactobacillus fermentum	0.0054
Lactobacillus gasseri	0.0011
Lactobacillus helveticus	0.0003
Lactobacillus iners	0.0011
Lactobacillus jensenii	0.0020
Lactobacillus johnsonii	0.0006
Lactobacillus paracasei	0.0003
Lactobacillus plantarum	0.0014
Lactobacillus reuteri	0.0026
Lactobacillus rhamnosus	0.0009
Lactobacillus ruminis	0.0003
Lactobacillus sakei	0.0014
Lactobacillus salivarius	0.0009
Lactobacillus ultunensis	0.0003
Lactococcus lactis	0.0026
Laribacter hongkongensis	0.0011
Lawsonia intracellularis	0.0014
Leeuwenhoekiella blandensis	0.0006
Legionella drancourtii	0.0006
Legionella longbeachae	0.0006
Legionella pneumophila	0.0009
Leptospira biflexa	0.0028
Leptospira borgpetersenii	0.0006
Leptospira interrogans	0.0017
Leptotrichia buccalis	0.0006
Leptotrichia goodfellowii	0.0009
Leptotrichia hofstadii	0.0028
Leuconostoc citreum	0.0003
Leuconostoc mesenteroides	0.0003
Limnobacter sp. MED105	0.0014
Listeria monocytogenes	0.0068
Lutiella nitroferrum	0.0003
Lyngbya sp. PCC 8106	0.0011
Macrococcus caseolyticus	0.0006
Magnetococcus sp. MC-1	0.0028
Magnetospirillum magneticum	0.0003
Magnetospirillum magnetotacticum	0.0003
Mannheimia haemolytica	0.0006
Maribacter sp. HTCC2170	0.0009
Maricaulis maris	0.0006
Marinobacter algicola	0.0009
Marinobacter hydrocarbonoclasticus	0.0009
Marinobacter sp. ELB17	0.0006
Marinomonas sp. MED121	0.0003
Mariprofundus ferrooxydans	0.0003
Maritimibacter alkaliphilus	0.0011
Marvinbryantia formatexigens	0.0003
Megamonas hypermegale	0.0009
Megasphaera genomosp. type_1	0.0009
Meiothermus silvanus	0.0014
Mesoplasma florum	0.0014
Mesorhizobium loti	0.0003
Mesorhizobium opportunistum	0.0011
Methanocaldococcus fervens	0.0006
Methanocaldococcus infernus	0.0014
Methanocaldococcus jannaschii	0.0003
Methanocaldococcus vulcanius	0.0006
Methanocella paludicola	0.0003
Methanococcoides burtonii	0.0006
Methanococcus aeolicus	0.0009
Methanococcus vannielii	0.0003
Methanoculleus marisnigri	0.0006
Methanohalophilus mahii	0.0009
Methanopyrus kandleri	0.0006
Methanosaeta thermophila	0.0009
Methanosphaera stadtmanae	0.0017
Methanosphaerula palustris	0.0003
Methanospirillum hungatei	0.0003
Methylacidiphilum infernorum	0.0023
Methylibium petroleiphilum	0.0006
Methylobacterium chloromethanicum	0.0009
Methylobacterium sp. 4-46	0.0006
Methylocella silvestris	0.0014
Methylococcus capsulatus	0.0006
Methylophaga thiooxydans	0.0003
Methylophilales bacterium HTCC2181	0.0009
Methylotenera mobilis	0.0009
Methylovorus glucosotrophus	0.0003
Methylovorus sp. MP688	0.0009
Micrococcus luteus	0.0006
Microcystis aeruginosa	0.0023
Micromonospora aurantiaca	0.0003
Micromonospora sp. ATCC 39149	0.0003
Microscilla marina	0.0074
Mitsuokella multacida	0.0003
Mobiluncus mulieris	0.0009
Moritella sp. PE36	0.0006
Mycobacterium abscessus	0.0006
Mycobacterium avium	0.0009
Mycobacterium marinum	0.0009
Mycobacterium tuberculosis	0.0011
Mycoplasma agalactiae	0.0006
Mycoplasma arthritidis	0.0003
Mycoplasma bovis	0.0014
Mycoplasma conjunctivae	0.0003
Mycoplasma gallisepticum	0.0037
Mycoplasma genitalium	0.0011
Mycoplasma hominis	0.0006
Mycoplasma hyopneumoniae	0.0031
Mycoplasma mobile	0.0011
Mycoplasma mycoides	0.0011
Mycoplasma penetrans	0.0006
Mycoplasma pneumoniae	0.0011
Mycoplasma pulmonis	0.0009
Mycoplasma synoviae	0.0006
Natranaerobius thermophilus	0.0014
Natrialba magadii	0.0003
Nautilia profundicola	0.0006
Neisseria elongata	0.0017
Neisseria gonorrhoeae	0.0003
Neisseria lactamica	0.0003
Neisseria meningitidis	0.0006
Neisseria sicca	0.0003
Neisseria sp. oral taxon 014	0.0006
Neorickettsia risticii	0.0003
Neorickettsia sennetsu	0.0011
Neptuniibacter caesariensis	0.0011
Nitratiruptor sp. SB155-2	0.0017
Nitrobacter hamburgensis	0.0006
Nitrobacter winogradskyi	0.0006
Nitrococcus mobilis	0.0006
Nitrosococcus oceani	0.0011
Nitrosococcus watsonii	0.0003
Nitrosomonas eutropha	0.0006
Nitrosospira multiformis	0.0017
Nocardia farcinica	0.0009
Nocardiopsis dassonvillei	0.0003
Nodularia spumigena	0.0003
Nostoc punctiforme	0.0006
Nostoc sp. PCC 7120	0.0003
Oceanibulbus indolifex	0.0014
Oceanicaulis sp. HTCC2633	0.0014
Oceanicola granulosus	0.0017
Oceanobacillus iheyensis	0.0003
Ochrobactrum anthropi	0.0003
Octadecabacter antarcticus	0.0020
Oenococcus oeni	0.0020
Olsenella uli	0.0026
Onion yellows phytoplasma	0.0003
Opitutaceae bacterium TAV2	0.0017
Opitutus terrae	0.0003
Oribacterium sinus	0.0006
Oribacterium sp. oral taxon 078	0.0003
Orientia tsutsugamushi	0.0077
Oxalobacter formigenes	0.0011
Paenibacillus curdlanolyticus	0.0006
Paenibacillus polymyxa	0.0006
Paenibacillus sp. JDR-2	0.0009
Paenibacillus sp. Y412MC10	0.0006
Paenibacillus sp. oral taxon 786	0.0003
Pantoea ananatis	0.0009
Pantoea vagans	0.0011
Parabacteroides distasonis	0.0009
Parabacteroides merdae	0.0003
Paracoccus denitrificans	0.0006
Parvibaculum lavamentivorans	0.0006
Parvimonas micra	0.0009
Parvularcula bermudensis	0.0060
Pasteurella dagmatis	0.0003
Pasteurella multocida	0.0003
Pectobacterium carotovorum	0.0068
Pectobacterium wasabiae	0.0006
Pediococcus acidilactici	0.0006
Pediococcus pentosaceus	0.0003
Pedobacter sp. BAL39	0.0011
Pelobacter propionicus	0.0011
Pelodictyon phaeoclathratiforme	0.0003
Pelotomaculum thermopropionicum	0.0011
Peptoniphilus lacrimalis	0.0011
Peptostreptococcus stomatis	0.0009
Persephonella marina	0.0014
Petrotoga mobilis	0.0011
Phaeobacter gallaeciensis	0.0006
Phenylobacterium zucineum	0.0006
Photobacterium damselae	0.0003
Photobacterium profundum	0.0017
Picrophilus torridus	0.0003
Pirellula staleyi	0.0003
Plesiocystis pacifica	0.0003
Polaribacter irgensii	0.0003
Polaribacter sp. MED152	0.0003
Polynucleobacter necessarius	0.0006
Porphyromonas endodontalis	0.0011
Prevotella amnii	0.0003
Prevotella bryantii	0.0003
Prevotella buccae	0.0009
Prevotella melaninogenica	0.0003
Prevotella oris	0.0003
Prevotella sp. oral taxon 299	0.0003
Prevotella sp. oral taxon 317	0.0003
Prevotella sp. oral taxon 472	0.0006
Prevotella tannerae	0.0023
Prevotella veroralis	0.0006
Prochlorococcus marinus	0.0173
Propionibacterium acnes	0.0077
Prosthecochloris aestuarii	0.0003
Proteus mirabilis	0.0006
Providencia rustigianii	0.0011
Providencia stuartii	0.0006
Pseudoalteromonas atlantica	0.0011
Pseudoalteromonas sp. SM9913	0.0006
Pseudomonas fluorescens	0.0009
Pseudomonas putida	0.0003
Pseudomonas savastanoi	0.0003
Pseudomonas stutzeri	0.0003
Pseudomonas syringae group genomosp. 3	0.0003
Pseudovibrio sp. JE062	0.0023
Pseudoxanthomonas suwonensis	0.0003
Psychrobacter sp. PRwf-1	0.0006
Psychroflexus torquis	0.0006
Pyramidobacter piscolens	0.0009
Pyrobaculum aerophilum	0.0006
Pyrobaculum arsenaticum	0.0006
Pyrobaculum calidifontis	0.0003
Pyrobaculum islandicum	0.0003
Pyrococcus abyssi	0.0003
Pyrococcus furiosus	0.0006
Pyrococcus horikoshii	0.0003
Ralstonia solanacearum	0.0011
Raphidiopsis brookii	0.0017
Rhizobium etli	0.0077
Rhizobium leguminosarum	0.0028
Rhodobacter sphaeroides	0.0011
Rhodobacteraceae bacterium HTCC2150	0.0011
Rhodobacteraceae bacterium KLH11	0.0003
Rhodococcus erythropolis	0.0014
Rhodococcus opacus	0.0006
Rhodopirellula baltica	0.0006
Rhodopseudomonas palustris	0.0077
Rhodospirillum centenum	0.0011
Rhodospirillum rubrum	0.0009
Rickettsia akari	0.0006
Rickettsia bellii	0.0014
Rickettsia canadensis	0.0014
Rickettsia endosymbiont of Ixodes scapularis	0.0006
Rickettsia felis	0.0006
Rickettsia massiliae	0.0003
Rickettsia peacockii	0.0037
Rickettsia prowazekii	0.0003
Rickettsia typhi	0.0017
Rickettsiella grylli	0.0026
Robiginitalea biformata	0.0006
Roseibium sp. TrichSKD4	0.0006
Roseiflexus sp. RS-1	0.0011
Roseobacter denitrificans	0.0003
Roseobacter sp. GAI101	0.0009
Roseobacter sp. SK209-2-6	0.0014
Roseovarius sp. 217	0.0006
Roseovarius sp. TM1035	0.0003
Rothia dentocariosa	0.0026
Rubrobacter xylanophilus	0.0014
Ruegeria lacuscaerulensis	0.0003
Ruegeria pomeroyi	0.0006
Ruegeria sp. TM1040	0.0014
Ruminococcus albus	0.0014
Ruminococcus bromii	0.0009
Ruminococcus flavefaciens	0.0003
Ruminococcus gnavus	0.0006
Ruminococcus lactaris	0.0014
Ruminococcus sp. 18P13	0.0009
Ruminococcus torques	0.0003
Saccharomonospora viridis	0.0014
Saccharophagus degradans	0.0003
Saccharopolyspora erythraea	0.0023
Sagittula stellata	0.0023
Salinibacter ruber	0.0020
Salinispora arenicola	0.0003
Salinispora tropica	0.0003
Salmonella enterica	0.0037
Sanguibacter keddieii	0.0003
Sebaldella termitidis	0.0014
Selenomonas flueggei	0.0003
Selenomonas noxia	0.0003
Selenomonas sputigena	0.0003
Serratia odorifera	0.0017
Serratia proteamaculans	0.0006
Shewanella benthica	0.0011
Shewanella sp. ANA-3	0.0003
Shewanella sp. MR-7	0.0006
Shuttleworthia satelles	0.0006
Simonsiella muelleri	0.0017
Sinorhizobium fredii	0.0003
Sinorhizobium medicae	0.0003
Sinorhizobium meliloti	0.0006
Slackia exigua	0.0011
Slackia heliotrinireducens	0.0003
Sodalis glossinidius	0.0003
Solobacterium moorei	0.0006
Sorangium cellulosum	0.0020
Sphaerobacter thermophilus	0.0011
Sphingobacterium spiritivorum	0.0011
Sphingobium japonicum	0.0014
Sphingomonas sp. SKA58	0.0006
Sphingopyxis alaskensis	0.0026
Spiroplasma citri	0.0003
Spirosoma linguale	0.0011
Staphylococcus aureus	0.0173
Staphylococcus epidermidis	0.0011
Staphylococcus haemolyticus	0.0003
Staphylococcus hominis	0.0003
Staphylococcus saprophyticus	0.0011
Stigmatella aurantiaca	0.0017
Streptobacillus moniliformis	0.0031
Streptococcus agalactiae	0.0014
Streptococcus equinus	0.0003
Streptococcus infantarius	0.0006
Streptococcus mutans	0.0011
Streptococcus pneumoniae	0.0014
Streptococcus pyogenes	0.0014
Streptococcus suis	0.0014
Streptococcus thermophilus	0.0003
Streptococcus uberis	0.0011
Streptomyces albus	0.0068
Streptomyces clavuligerus	0.0003
Streptomyces filamentosus	0.0003
Streptomyces griseoflavus	0.0003
Streptomyces sp. SPB74	0.0006
Streptomyces sp. SirexAA-E	0.0003
Streptomyces viridochromogenes	0.0006
Subdoligranulum variabile	0.0003
Sulfitobacter sp. EE-36	0.0009
Sulfitobacter sp. NAS-14.1	0.0003
Sulfolobus acidocaldarius	0.0009
Sulfolobus islandicus	0.0037
Sulfolobus solfataricus	0.0023
Sulfolobus tokodaii	0.0003
Sulfurihydrogenibium azorense	0.0006
Sulfurihydrogenibium sp. YO3AOP1	0.0009
Sulfurihydrogenibium yellowstonense	0.0006
Sulfurimonas denitrificans	0.0009
Symbiobacterium thermophilum	0.0014
Synechococcus elongatus	0.0009
Synechococcus sp. CB0101	0.0011
Synechococcus sp. CB0205	0.0006
Synechococcus sp. CC9311	0.0009
Synechococcus sp. CC9605	0.0017
Synechococcus sp. JA-2-3B'a(2-13)	0.0009
Synechococcus sp. JA-3-3Ab	0.0003
Synechococcus sp. PCC 7002	0.0006
Synechococcus sp. RS9916	0.0009
Synechococcus sp. RS9917	0.0006
Synechococcus sp. WH 5701	0.0006
Synechococcus sp. WH 7803	0.0003
Synechococcus sp. WH 7805	0.0003
Synechococcus sp. WH 8102	0.0003
Synechocystis sp. PCC 6803	0.0006
Syntrophobacter fumaroxidans	0.0009
Syntrophomonas wolfei	0.0026
Syntrophus aciditrophicus	0.0017
Teredinibacter turnerae	0.0006
Thauera sp. MZ1T	0.0003
Thermanaerovibrio acidaminovorans	0.0006
Thermoanaerobacterium thermosaccharolyticum	0.0014
Thermobifida fusca	0.0017
Thermococcus kodakarensis	0.0003
Thermococcus onnurineus	0.0009
Thermococcus sibiricus	0.0011
Thermodesulfovibrio yellowstonii	0.0031
Thermofilum pendens	0.0028
Thermomicrobium roseum	0.0017
Thermomonospora curvata	0.0003
Thermoplasma acidophilum	0.0003
Thermoplasma volcanium	0.0003
Thermoproteus neutrophilus	0.0003
Thermosinus carboxydivorans	0.0006
Thermosipho melanesiensis	0.0006
Thermotoga lettingae	0.0026
Thermotoga naphthophila	0.0006
Thermotoga neapolitana	0.0003
Thermus thermophilus	0.0009
Thiobacillus denitrificans	0.0006
Thiomicrospira crunogena	0.0009
Thiomonas intermedia	0.0017
Tolumonas auensis	0.0006
Treponema denticola	0.0006
Treponema pallidum	0.0009
Treponema vincentii	0.0003
Trichodesmium erythraeum	0.0017
Tropheryma whipplei	0.0071
Ureaplasma urealyticum	0.0028
Variovorax paradoxus	0.0011
Verminephrobacter eiseniae	0.0006
Verrucomicrobiae bacterium DG1235	0.0031
Verrucomicrobium spinosum	0.0014
Vibrio cholerae	0.0031
Vibrio parahaemolyticus	0.0037
Vibrio shilonii	0.0003
Vibrionales bacterium SWAT-3	0.0006
Weissella paramesenteroides	0.0009
Wigglesworthia glossinidia	0.0040
