taxa	abundance
Campylobacter rectus	0.0003
Campylobacterales bacterium GD 1	0.0006
Candidatus Amoebophilus asiaticus	0.0017
Candidatus Azobacteroides pseudotrichonymphae	0.0014
Candidatus Baumannia cicadellinicola	0.0057
Candidatus Blochmannia floridanus	0.0014
Candidatus Blochmannia pennsylvanicus	0.0003
Candidatus Desulforudis audaxviator	0.0011
Candidatus Hamiltonella defensa	0.0011
Candidatus Korarchaeum cryptofilum	0.0003
Candidatus Koribacter versatilis	0.0011
Candidatus Liberibacter asiaticus	0.0037
Candidatus Pelagibacter ubique	0.0031
Candidatus Phytoplasma australiense	0.0006
Candidatus Phytoplasma mali	0.0006
Candidatus Protochlamydia amoebophila	0.0026
Capnocytophaga gingivalis	0.0009
Capnocytophaga sputigena	0.0003
Carboxydothermus hydrogenoformans	0.0003
Carnobacterium sp. AT7	0.0014
Catenulispora acidiphila	0.0026
Catonella morbi	0.0014
Caulobacter sp. K31	0.0003
Caulobacter vibrioides	0.0003
Chelativorans sp. BNC1	0.0017
Chitinophaga pinensis	0.0017
Chlamydia pneumoniae	0.0020
Chlamydia trachomatis	0.0119
Chlamydophila abortus	0.0003
Chlamydophila caviae	0.0003
Chlamydophila felis	0.0003
Chlorobaculum parvum	0.0006
Chlorobium chlorochromatii	0.0003
Chlorobium ferrooxidans	0.0003
Chlorobium phaeobacteroides	0.0011
Chlorobium phaeovibrioides	0.0009
Chloroflexus aggregans	0.0014
Chloroflexus aurantiacus	0.0006
Chloroherpeton thalassium	0.0028
Chromohalobacter salexigens	0.0014
Chryseobacterium gleum	0.0003
Chthoniobacter flavus	0.0026
Citreicella sp. SE45	0.0011
Citrobacter koseri	0.0003
Citrobacter rodentium	0.0003
Citrobacter sp. 30_2	0.0011
Citromicrobium bathyomarinum	0.0006
Clavibacter michiganensis	0.0003
Clostridiales bacterium 1_7_47FAA	0.0009
Clostridiales genomosp. BVAB3	0.0014
Clostridium acetobutylicum	0.0011
Clostridium asparagiforme	0.0006
Clostridium beijerinckii	0.0003
Clostridium bolteae	0.0003
Clostridium botulinum	0.0060
Clostridium cellulolyticum	0.0003
Clostridium difficile	0.0017
Clostridium kluyveri	0.0026
Clostridium leptum	0.0003
Clostridium novyi	0.0011
Clostridium papyrosolvens	0.0006
Clostridium perfringens	0.0020
Clostridium phytofermentans	0.0020
Clostridium thermocellum	0.0017
Collinsella aerofaciens	0.0009
Collinsella stercoris	0.0003
Colwellia psychrerythraea	0.0003
Comamonas testosteroni	0.0009
Congregibacter litoralis	0.0003
Coprococcus catus	0.0011
Coprococcus comes	0.0006
Coprococcus eutactus	0.0009
Coprococcus sp. ART55/1	0.0009
Coprothermobacter proteolyticus	0.0031
Corynebacterium accolens	0.0003
Corynebacterium ammoniagenes	0.0006
Corynebacterium amycolatum	0.0006
Corynebacterium aurimucosum	0.0011
Corynebacterium efficiens	0.0003
Corynebacterium glucuronolyticum	0.0006
Corynebacterium glutamicum	0.0011
Corynebacterium kroppenstedtii	0.0003
Corynebacterium matruchotii	0.0011
Corynebacterium resistens	0.0006
Corynebacterium striatum	0.0003
Coxiella burnetii	0.0028
Cupriavidus necator	0.0006
Curvibacter putative symbiont of Hydra magnipapillata	0.0006
Cyanobium sp. PCC 7001	0.0011
Cyanothece sp. ATCC 51142	0.0006
Cyanothece sp. PCC 7424	0.0006
Cyanothece sp. PCC 7425	0.0006
Cyanothece sp. PCC 7822	0.0003
Cyanothece sp. PCC 8802	0.0006
Cytophaga hutchinsonii	0.0006
Dechloromonas aromatica	0.0006
Dehalococcoides sp. CBDB1	0.0006
Deinococcus deserti	0.0011
Deinococcus geothermalis	0.0009
Desulfitobacterium hafniense	0.0026
Desulfobacterium autotrophicum	0.0003
Desulfococcus oleovorans	0.0009
Desulfohalobium retbaense	0.0006
Desulfomicrobium baculatum	0.0006
Desulfonatronospira thiodismutans	0.0011
Desulfotomaculum acetoxidans	0.0006
Desulfotomaculum reducens	0.0014
Desulfovibrio desulfuricans	0.0011
Desulfovibrio magneticus	0.0006
Desulfovibrio salexigens	0.0009
Desulfovibrio sp. FW1012B	0.0009
Desulfovibrio vulgaris	0.0009
Desulfuromonas acetoxidans	0.0011
Dethiobacter alkaliphilus	0.0003
Dethiosulfovibrio peptidovorans	0.0009
Dialister invisus	0.0020
Dickeya dadantii	0.0031
Dickeya zeae	0.0003
Dictyoglomus turgidum	0.0003
Dinoroseobacter shibae	0.0009
Dokdonia donghaensis	0.0003
Dorea formicigenerans	0.0003
Dyadobacter fermentans	0.0006
Edwardsiella tarda	0.0009
Ehrlichia canis	0.0006
Ehrlichia chaffeensis	0.0009
Ehrlichia ruminantium	0.0009
Eikenella corrodens	0.0006
Elusimicrobium minutum	0.0034
Endoriftia persephone	0.0006
Enhydrobacter aerosaccus	0.0009
Enterobacter cancerogenus	0.0003
Enterobacter cloacae	0.0006
Enterococcus faecalis	0.0009
Enterococcus faecium	0.0009
Erwinia amylovora	0.0034
Erwinia billingiae	0.0003
Erwinia pyrifoliae	0.0011
Erysipelothrix rhusiopathiae	0.0017
Erythrobacter litoralis	0.0006
Erythrobacter sp. NAP1	0.0003
Erythrobacter sp. SD-21	0.0003
Escherichia coli	0.0034
Eubacterium dolichum	0.0003
Eubacterium eligens	0.0006
Eubacterium rectale	0.0003
Eubacterium saphenum	0.0003
Exiguobacterium sibiricum	0.0003
Exiguobacterium sp. AT1b	0.0003
Faecalibacterium prausnitzii	0.0017
Fervidobacterium nodosum	0.0011
Fibrobacter succinogenes	0.0023
Finegoldia magna	0.0011
Flavobacteria bacterium BAL38	0.0006
Flavobacteria bacterium BBFL7	0.0014
Flavobacteria bacterium MS024-2A	0.0009
Flavobacteriaceae bacterium 3519-10	0.0003
Flavobacteriales bacterium ALC-1	0.0006
Flavobacterium johnsoniae	0.0003
Flavobacterium psychrophilum	0.0003
Francisella philomiragia	0.0017
Francisella tularensis	0.0108
Frankia alni	0.0009
Frankia sp. CcI3	0.0017
Frankia sp. EAN1pec	0.0009
Frankia sp. EuI1c	0.0011
Fulvimarina pelagi	0.0011
Fusobacterium nucleatum	0.0006
Gallionella capsiferriformans	0.0006
Gardnerella vaginalis	0.0014
Gemmata obscuriglobus	0.0017
Gemmatimonas aurantiaca	0.0031
Geobacillus sp. C56-T3	0.0017
Geobacillus thermodenitrificans	0.0006
Geobacter lovleyi	0.0011
Geobacter metallireducens	0.0003
Geobacter sp. FRC-32	0.0003
Geobacter sulfurreducens	0.0003
Geobacter uraniireducens	0.0014
Geodermatophilus obscurus	0.0014
Glaciecola sp. HTCC2999	0.0009
Gloeobacter violaceus	0.0023
Gluconacetobacter hansenii	0.0006
Gluconobacter oxydans	0.0009
Gramella forsetii	0.0011
Granulibacter bethesdensis	0.0006
Granulicatella adiacens	0.0011
Grimontia hollisae	0.0020
Haemophilus ducreyi	0.0009
Haemophilus influenzae	0.0079
Haemophilus parasuis	0.0003
Hahella chejuensis	0.0003
Haloquadratum walsbyi	0.0003
Helicobacter bilis	0.0003
Helicobacter hepaticus	0.0006
Helicobacter pylori	0.0031
Heliobacterium modesticaldum	0.0020
Herbaspirillum seropedicae	0.0006
Herminiimonas arsenicoxydans	0.0003
Herpetosiphon aurantiacus	0.0026
Histophilus somni	0.0009
Hoeflea phototrophica	0.0006
Holdemania filiformis	0.0003
Hydrogenivirga sp. 128-5-R1-1	0.0014
Hydrogenobacter thermophilus	0.0006
Hydrogenobaculum sp. Y04AAS1	0.0011
Hyphomicrobium denitrificans	0.0011
Hyphomonas neptunium	0.0009
Janibacter sp. HTCC2649	0.0011
Jannaschia sp. CCS1	0.0014
Janthinobacterium sp. Marseille	0.0009
Jonesia denitrificans	0.0011
Kangiella koreensis	0.0006
Kingella oralis	0.0011
Klebsiella pneumoniae	0.0074
Kordia algicida	0.0006
Kosmotoga olearia	0.0006
Kytococcus sedentarius	0.0023
Labrenzia aggregata	0.0009
Lactobacillus amylolyticus	0.0006
Lactobacillus antri	0.0003
Lactobacillus brevis	0.0011
Lactobacillus crispatus	0.0006
Lactobacillus delbrueckii	0.0006
Lactobacillus johnsonii	0.0009
Lactobacillus plantarum	0.0011
Lactobacillus reuteri	0.0006
Lactobacillus rhamnosus	0.0006
Lactobacillus ruminis	0.0006
Lactobacillus sakei	0.0009
Lactobacillus salivarius	0.0011
Lactobacillus ultunensis	0.0003
Lactococcus lactis	0.0096
Laribacter hongkongensis	0.0003
Lawsonia intracellularis	0.0009
Legionella drancourtii	0.0003
Legionella longbeachae	0.0014
Legionella pneumophila	0.0043
Leifsonia xyli	0.0003
Leptospira biflexa	0.0009
Leptospira borgpetersenii	0.0003
Leptospira interrogans	0.0009
Leptotrichia hofstadii	0.0006
Leuconostoc citreum	0.0003
Leuconostoc gasicomitatum	0.0006
Leuconostoc mesenteroides	0.0011
Limnobacter sp. MED105	0.0028
Listeria grayi	0.0006
Listeria monocytogenes	0.0040
Loktanella vestfoldensis	0.0009
Lutiella nitroferrum	0.0011
Lyngbya sp. PCC 8106	0.0020
Macrococcus caseolyticus	0.0003
Magnetococcus sp. MC-1	0.0011
Magnetospirillum magnetotacticum	0.0003
Mannheimia haemolytica	0.0009
Mannheimia succiniciproducens	0.0006
Maribacter sp. HTCC2170	0.0003
Maricaulis maris	0.0009
Marinobacter adhaerens	0.0006
Marinobacter algicola	0.0011
Marinobacter hydrocarbonoclasticus	0.0006
Marinobacter sp. ELB17	0.0003
Marinomonas sp. MED121	0.0003
Marinomonas sp. MWYL1	0.0003
Mariprofundus ferrooxydans	0.0014
Megasphaera genomosp. type_1	0.0003
Megasphaera micronuciformis	0.0003
Meiothermus ruber	0.0003
Meiothermus silvanus	0.0003
Mesoplasma florum	0.0006
Mesorhizobium ciceri	0.0006
Mesorhizobium opportunistum	0.0006
Methylacidiphilum infernorum	0.0026
Methylibium petroleiphilum	0.0006
Methylobacterium extorquens	0.0011
Methylobacterium nodulans	0.0003
Methylobacterium populi	0.0009
Methylobacterium sp. 4-46	0.0009
Methylocella silvestris	0.0003
Methylophaga thiooxydans	0.0006
Methylophilales bacterium HTCC2181	0.0017
Methylotenera mobilis	0.0006
Methylovorus glucosotrophus	0.0003
Methylovorus sp. MP688	0.0006
Micrococcus luteus	0.0116
Microcoleus chthonoplastes	0.0009
Microcystis aeruginosa	0.0006
Micromonospora aurantiaca	0.0009
Microscilla marina	0.0011
Mitsuokella multacida	0.0003
Mobiluncus curtisii	0.0023
Mobiluncus mulieris	0.0048
Moritella sp. PE36	0.0003
Mycobacterium abscessus	0.0017
Mycobacterium avium	0.0014
Mycobacterium gilvum	0.0003
Mycobacterium kansasii	0.0003
Mycobacterium parascrofulaceum	0.0003
Mycobacterium smegmatis	0.0009
Mycobacterium sp. JLS	0.0006
Mycobacterium tuberculosis	0.0128
Mycobacterium vanbaalenii	0.0003
Mycoplasma agalactiae	0.0031
Mycoplasma arthritidis	0.0011
Mycoplasma bovis	0.0006
Mycoplasma capricolum	0.0003
Mycoplasma conjunctivae	0.0006
Mycoplasma gallisepticum	0.0040
Mycoplasma hominis	0.0011
Mycoplasma hyopneumoniae	0.0028
Mycoplasma leachii	0.0006
Mycoplasma mobile	0.0031
Mycoplasma penetrans	0.0006
Mycoplasma pneumoniae	0.0014
Mycoplasma pulmonis	0.0014
Mycoplasma synoviae	0.0043
Myxococcus xanthus	0.0003
Nakamurella multipartita	0.0028
Natranaerobius thermophilus	0.0006
Natronomonas pharaonis	0.0003
Nautilia profundicola	0.0009
Neisseria cinerea	0.0003
Neisseria gonorrhoeae	0.0003
Neisseria meningitidis	0.0054
Neisseria sp. oral taxon 014	0.0003
Neisseria subflava	0.0003
Neorickettsia risticii	0.0006
Neptuniibacter caesariensis	0.0011
Nitrobacter sp. Nb-311A	0.0006
Nitrobacter winogradskyi	0.0011
Nitrococcus mobilis	0.0006
Nitrosococcus halophilus	0.0009
Nitrosococcus watsonii	0.0006
Nitrosomonas europaea	0.0006
Nitrosomonas eutropha	0.0006
Nitrosopumilus maritimus	0.0003
Nitrosospira multiformis	0.0009
Nocardia farcinica	0.0017
Nocardioides sp. JS614	0.0011
Nocardiopsis dassonvillei	0.0006
Nodularia spumigena	0.0003
Nostoc punctiforme	0.0003
Novosphingobium aromaticivorans	0.0006
Oceanibulbus indolifex	0.0003
Oceanicaulis sp. HTCC2633	0.0011
Oceanicola granulosus	0.0006
Oceanobacillus iheyensis	0.0023
Octadecabacter antarcticus	0.0003
Oenococcus oeni	0.0040
Onion yellows phytoplasma	0.0009
Opitutus terrae	0.0017
Oribacterium sinus	0.0113
Oribacterium sp. oral taxon 078	0.0128
Orientia tsutsugamushi	0.0031
Oscillatoria sp. PCC 6506	0.0003
Oxalobacter formigenes	0.0037
Paenibacillus polymyxa	0.0009
Paenibacillus sp. JDR-2	0.0006
Paenibacillus vortex	0.0003
Pantoea ananatis	0.0006
Pantoea sp. At-9b	0.0003
Pantoea sp. aB	0.0006
Pantoea vagans	0.0006
Paracoccus denitrificans	0.0003
Parvibaculum lavamentivorans	0.0009
Parvularcula bermudensis	0.0037
Pasteurella multocida	0.0009
Pectobacterium atrosepticum	0.0006
Pectobacterium carotovorum	0.0026
Pectobacterium wasabiae	0.0003
Pediococcus pentosaceus	0.0006
Pedobacter heparinus	0.0006
Pedobacter sp. BAL39	0.0003
Pelagibaca bermudensis	0.0003
Pelobacter carbinolicus	0.0014
Pelobacter propionicus	0.0006
Pelotomaculum thermopropionicum	0.0006
Peptoniphilus lacrimalis	0.0006
Peptostreptococcus anaerobius	0.0023
Petrotoga mobilis	0.0020
Phaeobacter gallaeciensis	0.0006
Phenylobacterium zucineum	0.0003
Photobacterium angustum	0.0003
Photobacterium profundum	0.0003
Photorhabdus asymbiotica	0.0003
Photorhabdus luminescens	0.0026
Picrophilus torridus	0.0003
Pirellula staleyi	0.0011
Polaromonas naphthalenivorans	0.0003
Polaromonas sp. JS666	0.0009
Polynucleobacter necessarius	0.0031
Porphyromonas endodontalis	0.0006
Porphyromonas gingivalis	0.0020
Prevotella bryantii	0.0009
Prevotella buccae	0.0003
Prevotella buccalis	0.0009
Prevotella melaninogenica	0.0011
Prevotella oris	0.0014
Prevotella sp. oral taxon 299	0.0006
Prevotella sp. oral taxon 317	0.0006
Prevotella tannerae	0.0048
Prochlorococcus marinus	0.0045
Propionibacterium acnes	0.0105
Prosthecochloris aestuarii	0.0009
Proteus mirabilis	0.0028
Proteus penneri	0.0006
Providencia alcalifaciens	0.0011
Providencia rustigianii	0.0014
Providencia stuartii	0.0006
Pseudoalteromonas atlantica	0.0006
Pseudoalteromonas haloplanktis	0.0006
Pseudoalteromonas sp. SM9913	0.0003
Pseudomonas aeruginosa	0.0009
Pseudomonas entomophila	0.0003
Pseudomonas fluorescens	0.0006
Pseudomonas mendocina	0.0003
Pseudomonas putida	0.0031
Pseudomonas savastanoi	0.0003
Pseudovibrio sp. JE062	0.0014
Psychrobacter arcticus	0.0003
Psychroflexus torquis	0.0003
Psychromonas ingrahamii	0.0009
Pyramidobacter piscolens	0.0017
Ralstonia solanacearum	0.0045
Raphidiopsis brookii	0.0003
Reinekea blandensis	0.0011
Rhizobium etli	0.0009
Rhizobium leguminosarum	0.0017
Rhodobacter sphaeroides	0.0060
Rhodobacteraceae bacterium HTCC2083	0.0011
Rhodobacteraceae bacterium HTCC2150	0.0011
Rhodococcus equi	0.0006
Rhodococcus erythropolis	0.0011
Rhodomicrobium vannielii	0.0023
Rhodopirellula baltica	0.0020
Rhodopseudomonas palustris	0.0028
Rhodospirillum centenum	0.0023
Rickettsia bellii	0.0020
Rickettsia conorii	0.0003
Rickettsia massiliae	0.0003
Rickettsia prowazekii	0.0020
Rickettsiella grylli	0.0011
Riemerella anatipestifer	0.0011
Robiginitalea biformata	0.0003
Roseburia inulinivorans	0.0011
Roseiflexus castenholzii	0.0006
Roseobacter denitrificans	0.0011
Roseobacter sp. AzwK-3b	0.0011
Roseobacter sp. CCS2	0.0014
Roseobacter sp. GAI101	0.0006
Roseobacter sp. MED193	0.0003
Roseobacter sp. SK209-2-6	0.0003
Roseomonas cervicalis	0.0003
Roseovarius sp. 217	0.0006
Roseovarius sp. TM1035	0.0006
Rothia dentocariosa	0.0088
Rothia mucilaginosa	0.0085
Rubrobacter xylanophilus	0.0014
Ruegeria pomeroyi	0.0003
Ruegeria sp. R11	0.0006
Ruminococcus albus	0.0017
Ruminococcus flavefaciens	0.0006
Ruminococcus gnavus	0.0003
Ruminococcus obeum	0.0009
Ruminococcus sp. SR1/5	0.0006
Ruminococcus torques	0.0011
Saccharomonospora viridis	0.0003
Saccharophagus degradans	0.0006
Saccharopolyspora erythraea	0.0003
Sagittula stellata	0.0006
Salinibacter ruber	0.0034
Salinispora tropica	0.0006
Salmonella enterica	0.0102
Sebaldella termitidis	0.0009
Selenomonas artemidis	0.0003
Selenomonas flueggei	0.0003
Selenomonas noxia	0.0009
Selenomonas sputigena	0.0006
Serratia proteamaculans	0.0009
Shewanella amazonensis	0.0003
Shewanella baltica	0.0003
Shewanella loihica	0.0003
Shewanella piezotolerans	0.0003
Shewanella sediminis	0.0003
Shewanella sp. ANA-3	0.0003
Shewanella violacea	0.0003
Shewanella woodyi	0.0009
Shigella flexneri	0.0003
Shuttleworthia satelles	0.0017
Sideroxydans lithotrophicus	0.0009
Sinorhizobium fredii	0.0009
Sinorhizobium meliloti	0.0009
Slackia exigua	0.0003
Slackia heliotrinireducens	0.0006
Sorangium cellulosum	0.0003
Sphaerobacter thermophilus	0.0017
Sphingobacterium spiritivorum	0.0014
Sphingobium chlorophenolicum	0.0003
Sphingobium japonicum	0.0003
Sphingopyxis alaskensis	0.0003
Spiroplasma citri	0.0017
Spirosoma linguale	0.0006
Stackebrandtia nassauensis	0.0026
Staphylococcus aureus	0.0074
Staphylococcus epidermidis	0.0006
Staphylococcus haemolyticus	0.0006
Staphylococcus hominis	0.0006
Staphylococcus lugdunensis	0.0003
Staphylococcus saprophyticus	0.0003
Staphylococcus warneri	0.0006
Stigmatella aurantiaca	0.0068
Streptobacillus moniliformis	0.0003
Streptococcus agalactiae	0.0011
Streptococcus anginosus	0.0006
Streptococcus gallolyticus	0.0003
Streptococcus gordonii	0.0006
Streptococcus infantarius	0.0003
Streptococcus oralis	0.0003
Streptococcus pneumoniae	0.0023
Streptococcus pyogenes	0.0003
Streptococcus sanguinis	0.0003
Streptococcus suis	0.0006
Streptococcus thermophilus	0.0003
Streptococcus uberis	0.0003
Streptomyces albus	0.0006
Streptomyces clavuligerus	0.0023
Streptomyces filamentosus	0.0048
Streptomyces griseoflavus	0.0003
Streptomyces griseus	0.0003
Streptomyces hygroscopicus	0.0006
Streptomyces lividans	0.0074
Streptomyces pristinaespiralis	0.0006
Streptomyces sp. Mg1	0.0014
Streptomyces sp. SPB74	0.0003
Streptosporangium roseum	0.0006
Sulfolobus islandicus	0.0006
Sulfurihydrogenibium azorense	0.0009
Sulfurihydrogenibium sp. YO3AOP1	0.0006
Sulfurimonas denitrificans	0.0009
Sulfurospirillum deleyianum	0.0003
Sulfurovum sp. NBC37-1	0.0023
Symbiobacterium thermophilum	0.0023
Synechococcus elongatus	0.0014
Synechococcus sp. BL107	0.0003
Synechococcus sp. CB0205	0.0009
Synechococcus sp. CC9311	0.0006
Synechococcus sp. CC9605	0.0003
Synechococcus sp. CC9902	0.0003
Synechococcus sp. PCC 7002	0.0006
Synechococcus sp. RCC307	0.0009
Synechococcus sp. RS9917	0.0006
Synechococcus sp. WH 7803	0.0003
Synechococcus sp. WH 7805	0.0006
Synechocystis sp. PCC 6803	0.0009
Syntrophobacter fumaroxidans	0.0006
Syntrophomonas wolfei	0.0014
Syntrophus aciditrophicus	0.0006
Teredinibacter turnerae	0.0011
Thalassiobium sp. R2A62	0.0003
Thermanaerovibrio acidaminovorans	0.0006
Thermoanaerobacter pseudethanolicus	0.0003
Thermoanaerobacterium thermosaccharolyticum	0.0009
Thermobifida fusca	0.0011
Thermocrinis albus	0.0006
Thermomonospora curvata	0.0017
Thermosinus carboxydivorans	0.0009
Thermosipho africanus	0.0009
Thermosipho melanesiensis	0.0003
Thermotoga lettingae	0.0006
Thermotoga neapolitana	0.0003
Thermotoga petrophila	0.0003
Thermotoga sp. RQ2	0.0006
Thermus scotoductus	0.0003
Thermus thermophilus	0.0037
Thioalkalivibrio sulfidophilus	0.0003
Thiomicrospira crunogena	0.0020
Treponema pallidum	0.0003
Trichodesmium erythraeum	0.0003
Trichormus azollae	0.0009
Tropheryma whipplei	0.0060
Turicibacter sanguinis	0.0003
Ureaplasma parvum	0.0020
Variovorax paradoxus	0.0017
Veillonella dispar	0.0003
Veillonella parvula	0.0006
Verminephrobacter eiseniae	0.0003
Verrucomicrobiae bacterium DG1235	0.0020
Verrucomicrobium spinosum	0.0009
Vibrio alginolyticus	0.0003
Vibrio cholerae	0.0011
Vibrio coralliilyticus	0.0003
Vibrio furnissii	0.0003
Vibrio harveyi	0.0014
Vibrio parahaemolyticus	0.0006
Vibrio shilonii	0.0003
Vibrio splendidus	0.0003
Weissella paramesenteroides	0.0040
Wigglesworthia glossinidia	0.0045
Wolbachia endosymbiont of Brugia malayi	0.0006
Wolbachia endosymbiont of Culex quinquefasciatus	0.0003
Wolbachia endosymbiont of Drosophila ananassae	0.0009
Wolbachia endosymbiont of Drosophila melanogaster	0.0003
Wolinella succinogenes	0.0017
Xanthobacter autotrophicus	0.0006
Xanthomonas albilineans	0.0011
Xanthomonas euvesicatoria	0.0003
Xanthomonas oryzae	0.0003
Xenorhabdus bovienii	0.0006
Xenorhabdus nematophila	0.0003
Xylanimonas cellulosilytica	0.0009
Xylella fastidiosa	0.0017
Yersinia enterocolitica	0.0011
Yersinia pestis	0.0014
Zunongwangia profunda	0.0006
marine gamma proteobacterium HTCC2148	0.0003
unclassified	0.0275
