taxa	abundance
Clostridium papyrosolvens	0.0006
Clostridium perfringens	0.0020
Clostridium phytofermentans	0.0003
Clostridium saccharolyticum	0.0006
Clostridium scindens	0.0003
Clostridium sp. 7_2_43FAA	0.0011
Clostridium sp. L2-50	0.0020
Clostridium sp. M62/1	0.0003
Clostridium sp. SS2/1	0.0003
Clostridium thermocellum	0.0014
Collinsella aerofaciens	0.0014
Colwellia psychrerythraea	0.0008
Comamonas testosteroni	0.0006
Congregibacter litoralis	0.0003
Coprococcus catus	0.0006
Coprococcus eutactus	0.0020
Coprothermobacter proteolyticus	0.0037
Corynebacterium aurimucosum	0.0003
Corynebacterium efficiens	0.0006
Corynebacterium glucuronolyticum	0.0008
Corynebacterium glutamicum	0.0020
Corynebacterium jeikeium	0.0014
Corynebacterium kroppenstedtii	0.0011
Corynebacterium lipophiloflavum	0.0008
Corynebacterium matruchotii	0.0003
Corynebacterium pseudotuberculosis	0.0008
Corynebacterium resistens	0.0008
Corynebacterium urealyticum	0.0006
Coxiella burnetii	0.0008
Croceibacter atlanticus	0.0003
Cryptobacterium curtum	0.0003
Cupriavidus pinatubonensis	0.0003
Cupriavidus taiwanensis	0.0006
Curvibacter putative symbiont of Hydra magnipapillata	0.0003
Cyanothece sp. PCC 7424	0.0006
Cyanothece sp. PCC 7425	0.0008
Cyanothece sp. PCC 8802	0.0003
Cytophaga hutchinsonii	0.0006
Dechloromonas aromatica	0.0006
Dehalococcoides sp. GT	0.0003
Deinococcus geothermalis	0.0003
Deinococcus maricopensis	0.0003
Deinococcus radiodurans	0.0003
Delftia acidovorans	0.0006
Dermacoccus sp. Ellin185	0.0003
Desulfatibacillum alkenivorans	0.0003
Desulfitobacterium hafniense	0.0014
Desulfobacterium autotrophicum	0.0014
Desulfococcus oleovorans	0.0008
Desulfohalobium retbaense	0.0006
Desulfonatronospira thiodismutans	0.0006
Desulfotalea psychrophila	0.0008
Desulfotomaculum acetoxidans	0.0006
Desulfotomaculum reducens	0.0006
Desulfovibrio desulfuricans	0.0011
Desulfovibrio fructosovorans	0.0006
Desulfovibrio salexigens	0.0003
Desulfovibrio sp. FW1012B	0.0003
Desulfovibrio vulgaris	0.0008
Desulfurivibrio alkaliphilus	0.0006
Desulfuromonas acetoxidans	0.0008
Dethiobacter alkaliphilus	0.0008
Dethiosulfovibrio peptidovorans	0.0008
Dialister invisus	0.0017
Dichelobacter nodosus	0.0003
Dickeya dadantii	0.0008
Dictyoglomus thermophilum	0.0006
Dictyoglomus turgidum	0.0003
Dinoroseobacter shibae	0.0008
Dorea formicigenerans	0.0003
Dyadobacter fermentans	0.0003
Edwardsiella tarda	0.0150
Ehrlichia chaffeensis	0.0014
Eikenella corrodens	0.0003
Elusimicrobium minutum	0.0028
Endoriftia persephone	0.0008
Enhydrobacter aerosaccus	0.0006
Enterococcus casseliflavus	0.0006
Enterococcus faecalis	0.0011
Enterococcus faecium	0.0014
Erwinia amylovora	0.0003
Erysipelothrix rhusiopathiae	0.0014
Erysipelotrichaceae bacterium 5_2_54FAA	0.0045
Erythrobacter litoralis	0.0006
Erythrobacter sp. SD-21	0.0008
Escherichia coli	0.0020
Ethanoligenens harbinense	0.0011
Eubacterium dolichum	0.0116
Eubacterium eligens	0.0003
Eubacterium rectale	0.0003
Eubacterium saphenum	0.0011
Exiguobacterium sibiricum	0.0003
Exiguobacterium sp. AT1b	0.0003
Faecalibacterium prausnitzii	0.0020
Ferrimonas balearica	0.0006
Fervidobacterium nodosum	0.0023
Fibrobacter succinogenes	0.0006
Finegoldia magna	0.0008
Flavobacteria bacterium BAL38	0.0003
Flavobacteria bacterium MS024-2A	0.0003
Flavobacteriales bacterium ALC-1	0.0003
Flavobacterium johnsoniae	0.0003
Flavobacterium psychrophilum	0.0003
Francisella philomiragia	0.0003
Francisella tularensis	0.0051
Frankia alni	0.0006
Frankia sp. CcI3	0.0054
Frankia sp. EAN1pec	0.0011
Frankia sp. EUN1f	0.0011
Frankia symbiont of Datisca glomerata	0.0142
Fulvimarina pelagi	0.0011
Fusobacterium nucleatum	0.0011
Fusobacterium sp. 7_1	0.0003
Gallionella capsiferriformans	0.0006
Gardnerella vaginalis	0.0034
Gemella haemolysans	0.0011
Gemmata obscuriglobus	0.0020
Gemmatimonas aurantiaca	0.0023
Geobacillus thermodenitrificans	0.0003
Geobacter lovleyi	0.0003
Geobacter metallireducens	0.0003
Geobacter sp. FRC-32	0.0006
Geobacter sp. M21	0.0003
Geobacter sulfurreducens	0.0006
Geobacter uraniireducens	0.0014
Geodermatophilus obscurus	0.0048
Glaciecola sp. HTCC2999	0.0006
Gloeobacter violaceus	0.0008
Gluconacetobacter hansenii	0.0006
Gluconobacter oxydans	0.0003
Gordonia bronchialis	0.0034
Gordonibacter pamelaeae	0.0014
Granulibacter bethesdensis	0.0014
Granulicatella adiacens	0.0003
Grimontia hollisae	0.0006
Haemophilus influenzae	0.0008
Hahella chejuensis	0.0008
Haliangium ochraceum	0.0008
Halomonas elongata	0.0003
Halorhodospira halophila	0.0017
Halothermothrix orenii	0.0017
Halothiobacillus neapolitanus	0.0020
Helicobacter canadensis	0.0003
Helicobacter cinaedi	0.0003
Helicobacter hepaticus	0.0008
Helicobacter pylori	0.0042
Heliobacterium modesticaldum	0.0023
Herpetosiphon aurantiacus	0.0014
Hirschia baltica	0.0006
Histophilus somni	0.0006
Hoeflea phototrophica	0.0006
Holdemania filiformis	0.0006
Hydrogenivirga sp. 128-5-R1-1	0.0014
Hydrogenobacter thermophilus	0.0006
Hydrogenobaculum sp. Y04AAS1	0.0017
Hyperthermus butylicus	0.0003
Hyphomicrobium denitrificans	0.0014
Hyphomonas neptunium	0.0011
Idiomarina baltica	0.0006
Idiomarina loihiensis	0.0003
Janibacter sp. HTCC2649	0.0295
Jannaschia sp. CCS1	0.0006
Janthinobacterium sp. Marseille	0.0006
Jonesia denitrificans	0.0003
Jonquetella anthropi	0.0006
Kangiella koreensis	0.0003
Kineococcus radiotolerans	0.0023
Kingella oralis	0.0003
Klebsiella pneumoniae	0.0006
Kocuria rhizophila	0.0051
Kordia algicida	0.0003
Kosmotoga olearia	0.0008
Kribbella flavida	0.0014
Kytococcus sedentarius	0.0008
Labrenzia alexandrii	0.0003
Lactobacillus acidophilus	0.0006
Lactobacillus amylolyticus	0.0008
Lactobacillus amylovorus	0.0006
Lactobacillus brevis	0.0006
Lactobacillus casei	0.0011
Lactobacillus delbrueckii	0.0048
Lactobacillus helveticus	0.0003
Lactobacillus jensenii	0.0003
Lactobacillus johnsonii	0.0014
Lactobacillus plantarum	0.0020
Lactobacillus reuteri	0.0003
Lactobacillus rhamnosus	0.0008
Lactobacillus sakei	0.0020
Lactobacillus salivarius	0.0003
Lactococcus lactis	0.0020
Laribacter hongkongensis	0.0006
Lawsonia intracellularis	0.0006
Legionella drancourtii	0.0003
Legionella longbeachae	0.0006
Legionella pneumophila	0.0003
Leifsonia xyli	0.0003
Leptospira biflexa	0.0045
Leptospira borgpetersenii	0.0003
Leptospira interrogans	0.0014
Leptotrichia goodfellowii	0.0006
Leptotrichia hofstadii	0.0003
Leuconostoc gasicomitatum	0.0054
Leuconostoc kimchii	0.0014
Leuconostoc mesenteroides	0.0017
Limnobacter sp. MED105	0.0003
Listeria monocytogenes	0.0122
Loktanella vestfoldensis	0.0014
Lutiella nitroferrum	0.0008
Lyngbya sp. PCC 8106	0.0011
Magnetococcus sp. MC-1	0.0003
Magnetospirillum magneticum	0.0003
Magnetospirillum magnetotacticum	0.0003
Mannheimia haemolytica	0.0003
Mannheimia succiniciproducens	0.0006
Maricaulis maris	0.0017
Marinobacter algicola	0.0003
Marinobacter hydrocarbonoclasticus	0.0003
Marinobacter sp. ELB17	0.0006
Marinomonas sp. MED121	0.0003
Marinomonas sp. MWYL1	0.0006
Mariprofundus ferrooxydans	0.0011
Maritimibacter alkaliphilus	0.0014
Megamonas hypermegale	0.0006
Megasphaera genomosp. type_1	0.0003
Mesoplasma florum	0.0020
Mesorhizobium ciceri	0.0017
Mesorhizobium loti	0.0006
Methylacidiphilum infernorum	0.0023
Methylibium petroleiphilum	0.0003
Methylobacillus flagellatus	0.0003
Methylobacterium extorquens	0.0003
Methylobacterium populi	0.0003
Methylobacterium radiotolerans	0.0008
Methylobacterium sp. 4-46	0.0006
Methylocella silvestris	0.0006
Methylococcus capsulatus	0.0011
Methylophaga thiooxydans	0.0011
Methylophilales bacterium HTCC2181	0.0006
Methylotenera mobilis	0.0008
Methylotenera versatilis	0.0008
Methylovorus glucosotrophus	0.0006
Micrococcus luteus	0.0037
Microcoleus chthonoplastes	0.0008
Microcystis aeruginosa	0.0003
Micromonospora aurantiaca	0.0008
Micromonospora sp. ATCC 39149	0.0006
Microscilla marina	0.0008
Mitsuokella multacida	0.0003
Mobiluncus curtisii	0.0014
Mobiluncus mulieris	0.0023
Moraxella catarrhalis	0.0008
Mycobacterium abscessus	0.0003
Mycobacterium avium	0.0008
Mycobacterium kansasii	0.0008
Mycobacterium leprae	0.0011
Mycobacterium marinum	0.0003
Mycobacterium parascrofulaceum	0.0006
Mycobacterium smegmatis	0.0006
Mycobacterium sp. KMS	0.0003
Mycobacterium sp. Spyr1	0.0011
Mycobacterium tuberculosis	0.0051
Mycobacterium vanbaalenii	0.0011
Mycoplasma agalactiae	0.0011
Mycoplasma capricolum	0.0003
Mycoplasma conjunctivae	0.0020
Mycoplasma fermentans	0.0003
Mycoplasma gallisepticum	0.0011
Mycoplasma genitalium	0.0008
Mycoplasma hominis	0.0006
Mycoplasma hyopneumoniae	0.0017
Mycoplasma leachii	0.0011
Mycoplasma mobile	0.0020
Mycoplasma penetrans	0.0025
Mycoplasma pneumoniae	0.0003
Mycoplasma pulmonis	0.0003
Natranaerobius thermophilus	0.0008
Nautilia profundicola	0.0008
Neisseria gonorrhoeae	0.0008
Neisseria lactamica	0.0006
Neisseria meningitidis	0.0023
Neorickettsia risticii	0.0003
Neptuniibacter caesariensis	0.0008
Nitratiruptor sp. SB155-2	0.0008
Nitrobacter hamburgensis	0.0008
Nitrococcus mobilis	0.0011
Nitrosococcus halophilus	0.0006
Nitrosococcus watsonii	0.0006
Nitrosomonas europaea	0.0008
Nitrosomonas eutropha	0.0003
Nitrosomonas sp. AL212	0.0003
Nitrosospira multiformis	0.0006
Nocardia farcinica	0.0003
Nocardioides sp. JS614	0.0006
Nocardiopsis dassonvillei	0.0008
Novosphingobium aromaticivorans	0.0006
Oceanibulbus indolifex	0.0003
Oceanicaulis sp. HTCC2633	0.0011
Oceanicola batsensis	0.0011
Oceanicola granulosus	0.0025
Oceanobacillus iheyensis	0.0006
Ochrobactrum anthropi	0.0003
Oenococcus oeni	0.0314
Oligotropha carboxidovorans	0.0006
Onion yellows phytoplasma	0.0136
Opitutus terrae	0.0017
Oribacterium sinus	0.0006
Oribacterium sp. oral taxon 078	0.0011
Orientia tsutsugamushi	0.0014
Oxalobacter formigenes	0.0028
Paenibacillus curdlanolyticus	0.0003
Paenibacillus polymyxa	0.0008
Paenibacillus sp. Y412MC10	0.0003
Parabacteroides distasonis	0.0003
Parabacteroides merdae	0.0003
Paracoccus denitrificans	0.0011
Parvibaculum lavamentivorans	0.0028
Parvimonas micra	0.0020
Parvularcula bermudensis	0.0008
Pasteurella multocida	0.0008
Pectobacterium atrosepticum	0.0006
Pectobacterium carotovorum	0.0003
Pectobacterium wasabiae	0.0006
Pediococcus acidilactici	0.0003
Pediococcus pentosaceus	0.0023
Pedobacter heparinus	0.0003
Pedobacter sp. BAL39	0.0006
Pelobacter carbinolicus	0.0008
Pelotomaculum thermopropionicum	0.0003
Peptoniphilus lacrimalis	0.0014
Peptostreptococcus anaerobius	0.0017
Petrotoga mobilis	0.0017
Phaeobacter gallaeciensis	0.0008
Phenylobacterium zucineum	0.0025
Photobacterium sp. SKA34	0.0006
Pirellula staleyi	0.0014
Planctomyces limnophilus	0.0003
Planctomyces maris	0.0011
Plesiocystis pacifica	0.0014
Polaribacter irgensii	0.0008
Polaribacter sp. MED152	0.0011
Polaromonas sp. JS666	0.0003
Polynucleobacter necessarius	0.0017
Porphyromonas gingivalis	0.0008
Prevotella amnii	0.0008
Prevotella bergensis	0.0011
Prevotella bryantii	0.0006
Prevotella buccalis	0.0006
Prevotella copri	0.0006
Prevotella melaninogenica	0.0017
Prevotella oris	0.0006
Prevotella sp. oral taxon 299	0.0006
Prevotella sp. oral taxon 472	0.0003
Prevotella tannerae	0.0008
Prochlorococcus marinus	0.0074
Propionibacterium acnes	0.0031
Proteus mirabilis	0.0006
Proteus penneri	0.0008
Providencia rustigianii	0.0003
Providencia stuartii	0.0003
Pseudoalteromonas atlantica	0.0020
Pseudoalteromonas haloplanktis	0.0006
Pseudoalteromonas tunicata	0.0006
Pseudomonas aeruginosa	0.0020
Pseudomonas fluorescens	0.0011
Pseudomonas putida	0.0006
Pseudomonas stutzeri	0.0006
Pseudovibrio sp. JE062	0.0003
Psychrobacter cryohalolentis	0.0003
Psychrobacter sp. PRwf-1	0.0006
Psychroflexus torquis	0.0011
Psychromonas ingrahamii	0.0003
Psychromonas sp. CNPT3	0.0003
Pyramidobacter piscolens	0.0008
Pyrobaculum arsenaticum	0.0003
Ralstonia pickettii	0.0006
Ralstonia solanacearum	0.0006
Reinekea blandensis	0.0006
Renibacterium salmoninarum	0.0020
Rhizobium etli	0.0023
Rhizobium leguminosarum	0.0023
Rhodobacter sp. SW2	0.0003
Rhodobacter sphaeroides	0.0048
Rhodobacteraceae bacterium HTCC2083	0.0008
Rhodobacteraceae bacterium KLH11	0.0011
Rhodobacterales bacterium Y4I	0.0003
Rhodococcus equi	0.0003
Rhodococcus erythropolis	0.0011
Rhodococcus opacus	0.0003
Rhodomicrobium vannielii	0.0014
Rhodopirellula baltica	0.0008
Rhodopseudomonas palustris	0.0028
Rhodospirillum centenum	0.0011
Rhodospirillum rubrum	0.0017
Rhodothermus marinus	0.0006
Rickettsia bellii	0.0006
Rickettsia canadensis	0.0003
Rickettsia endosymbiont of Ixodes scapularis	0.0003
Rickettsia rickettsii	0.0003
Rickettsia typhi	0.0003
Rickettsiella grylli	0.0006
Robiginitalea biformata	0.0006
Roseburia intestinalis	0.0003
Roseburia inulinivorans	0.0006
Roseibium sp. TrichSKD4	0.0003
Roseiflexus castenholzii	0.0003
Roseobacter denitrificans	0.0006
Roseobacter sp. CCS2	0.0011
Roseobacter sp. GAI101	0.0003
Roseobacter sp. MED193	0.0006
Roseobacter sp. SK209-2-6	0.0006
Roseovarius nubinhibens	0.0011
Roseovarius sp. 217	0.0003
Roseovarius sp. TM1035	0.0006
Rothia dentocariosa	0.0059
Rothia mucilaginosa	0.0031
Rubrobacter xylanophilus	0.0011
Ruegeria lacuscaerulensis	0.0006
Ruegeria pomeroyi	0.0011
Ruegeria sp. TM1040	0.0003
Ruminococcus bromii	0.0006
Ruminococcus gnavus	0.0011
Ruminococcus sp. 18P13	0.0011
Ruminococcus sp. 5_1_39BFAA	0.0003
Ruminococcus sp. SR1/5	0.0003
Ruminococcus torques	0.0054
Saccharomonospora viridis	0.0006
Saccharophagus degradans	0.0008
Saccharopolyspora erythraea	0.0008
Sagittula stellata	0.0017
Salinibacter ruber	0.0014
Salmonella enterica	0.0252
Sebaldella termitidis	0.0014
Selenomonas sputigena	0.0003
Serratia odorifera	0.0003
Serratia proteamaculans	0.0003
Shewanella baltica	0.0008
Shewanella benthica	0.0003
Shewanella frigidimarina	0.0003
Shewanella piezotolerans	0.0003
Shuttleworthia satelles	0.0006
Sideroxydans lithotrophicus	0.0006
Simonsiella muelleri	0.0006
Sinorhizobium medicae	0.0003
Sinorhizobium meliloti	0.0003
Slackia exigua	0.0003
Slackia heliotrinireducens	0.0003
Sodalis glossinidius	0.0003
Sorangium cellulosum	0.0006
Sphaerobacter thermophilus	0.0003
Sphingobacterium spiritivorum	0.0008
Sphingobium chlorophenolicum	0.0003
Sphingobium japonicum	0.0003
Sphingomonas sp. SKA58	0.0011
Sphingomonas wittichii	0.0008
Sphingopyxis alaskensis	0.0006
Spirosoma linguale	0.0008
Stackebrandtia nassauensis	0.0023
Staphylococcus aureus	0.0057
Staphylococcus carnosus	0.0006
Staphylococcus haemolyticus	0.0003
Staphylococcus pseudintermedius	0.0003
Staphylococcus saprophyticus	0.0008
Stenotrophomonas maltophilia	0.0006
Stigmatella aurantiaca	0.0023
Streptococcus agalactiae	0.0008
Streptococcus anginosus	0.0006
Streptococcus dysgalactiae	0.0003
Streptococcus equi	0.0011
Streptococcus gallolyticus	0.0003
Streptococcus mitis	0.0003
Streptococcus mutans	0.0006
Streptococcus pneumoniae	0.0020
Streptococcus pyogenes	0.0006
Streptococcus suis	0.0006
Streptococcus uberis	0.0003
Streptomyces avermitilis	0.0011
Streptomyces clavuligerus	0.0017
Streptomyces coelicolor	0.0003
Streptomyces ghanaensis	0.0003
Streptomyces griseus	0.0003
Streptomyces pristinaespiralis	0.0006
Streptomyces scabiei	0.0008
Streptomyces sp. C	0.0003
Streptomyces sp. Mg1	0.0006
Streptomyces sp. SPB74	0.0006
Streptomyces sp. e14	0.0003
Streptomyces sviceus	0.0011
Streptomyces viridochromogenes	0.0008
Streptosporangium roseum	0.0028
Subdoligranulum variabile	0.0006
Sulfitobacter sp. EE-36	0.0003
Sulfurihydrogenibium sp. YO3AOP1	0.0003
Sulfurimonas autotrophica	0.0003
Sulfurimonas denitrificans	0.0008
Sulfurospirillum deleyianum	0.0008
Sulfurovum sp. NBC37-1	0.0011
Symbiobacterium thermophilum	0.0014
Synechococcus elongatus	0.0008
Synechococcus sp. CB0101	0.0003
Synechococcus sp. CC9311	0.0003
Synechococcus sp. CC9902	0.0003
Synechococcus sp. JA-3-3Ab	0.0003
Synechococcus sp. PCC 7002	0.0003
Synechococcus sp. RS9917	0.0003
Synechococcus sp. WH 7805	0.0003
Synechococcus sp. WH 8109	0.0003
Syntrophobacter fumaroxidans	0.0011
Syntrophomonas wolfei	0.0003
Syntrophus aciditrophicus	0.0006
Teredinibacter turnerae	0.0006
Thauera sp. MZ1T	0.0003
Thermanaerovibrio acidaminovorans	0.0011
Thermoanaerobacter brockii	0.0006
Thermoanaerobacter italicus	0.0006
Thermoanaerobacterium thermosaccharolyticum	0.0003
Thermobifida fusca	0.0014
Thermocrinis albus	0.0011
Thermodesulfovibrio yellowstonii	0.0023
Thermomicrobium roseum	0.0008
Thermomonospora curvata	0.0020
Thermosinus carboxydivorans	0.0006
Thermosipho melanesiensis	0.0008
Thermosynechococcus elongatus	0.0008
Thermotoga lettingae	0.0008
Thermotoga maritima	0.0003
Thermotoga neapolitana	0.0006
Thermotoga petrophila	0.0003
Thermus scotoductus	0.0003
Thermus thermophilus	0.0006
Thioalkalivibrio sulfidophilus	0.0006
Thiobacillus denitrificans	0.0034
Thiomicrospira crunogena	0.0006
Thiomonas intermedia	0.0014
Treponema denticola	0.0006
Treponema pallidum	0.0003
Treponema vincentii	0.0008
Trichodesmium erythraeum	0.0006
Tropheryma whipplei	0.0028
Tsukamurella paurometabola	0.0028
Turicibacter sanguinis	0.0014
Ureaplasma parvum	0.0006
Variovorax paradoxus	0.0008
Veillonella parvula	0.0003
Verrucomicrobium spinosum	0.0008
Vibrio parahaemolyticus	0.0006
Vibrio splendidus	0.0003
Vibrio vulnificus	0.0003
Weissella paramesenteroides	0.0125
Wigglesworthia glossinidia	0.0037
Wolbachia endosymbiont of Culex quinquefasciatus	0.0003
Wolbachia endosymbiont of Drosophila melanogaster	0.0006
Wolinella succinogenes	0.0003
Xanthomonas campestris	0.0011
Xanthomonas euvesicatoria	0.0003
Xanthomonas oryzae	0.0008
Xenorhabdus nematophila	0.0008
Xylella fastidiosa	0.0008
Yersinia enterocolitica	0.0008
Yersinia mollaretii	0.0006
Zymomonas mobilis	0.0025
[Bacteroides] pectinophilus	0.0011
cyanobacterium UCYN-A	0.0003
gamma proteobacterium NOR51-B	0.0006
marine actinobacterium PHSC20C1	0.0011
marine gamma proteobacterium HTCC2080	0.0006
marine gamma proteobacterium HTCC2143	0.0006
marine gamma proteobacterium HTCC2148	0.0003
unclassified	0.0088
unidentified eubacterium SCB49	0.0006
