taxa	abundance
Azospirillum sp. B510	0.0008
Azotobacter vinelandii	0.0003
Bacillus cereus	0.0014
Bacillus cytotoxicus	0.0003
Bacillus pseudofirmus	0.0008
Bacillus pumilus	0.0003
Bacillus sp. B14905	0.0006
Bacillus sp. NRRL B-14911	0.0003
Bacteroides dorei	0.0006
Bacteroides fragilis	0.0006
Bacteroides helcogenes	0.0003
Bartonella bacilliformis	0.0006
Bartonella grahamii	0.0006
Bartonella henselae	0.0008
Bartonella quintana	0.0006
Bartonella rochalimae	0.0003
Bartonella schoenbuchensis	0.0008
Bartonella sp. AR 15-3	0.0006
Bartonella tribocorum	0.0003
Bdellovibrio bacteriovorus	0.0014
Beggiatoa sp. PS	0.0020
Bifidobacterium adolescentis	0.0003
Bifidobacterium angulatum	0.0006
Bifidobacterium animalis	0.0014
Bifidobacterium catenulatum	0.0008
Bifidobacterium dentium	0.0006
Bifidobacterium gallicum	0.0008
Bifidobacterium longum	0.0020
Blastopirellula marina	0.0006
Blattabacterium sp. (Blattella germanica)	0.0006
Blattabacterium sp. (Periplaneta americana)	0.0006
Blautia hansenii	0.0006
Blautia hydrogenotrophica	0.0003
Bordetella petrii	0.0006
Borrelia burgdorferi	0.0107
Borrelia hermsii	0.0003
Borrelia turicatae	0.0003
Brachybacterium faecium	0.0025
Brachyspira hyodysenteriae	0.0003
Brachyspira murdochii	0.0003
Brachyspira pilosicoli	0.0006
Bradyrhizobium japonicum	0.0006
Bradyrhizobium sp. BTAi1	0.0008
Bradyrhizobium sp. ORS 278	0.0006
Brevibacterium linens	0.0017
Brevundimonas sp. BAL3	0.0011
Brevundimonas subvibrioides	0.0011
Brucella ceti	0.0003
Brucella melitensis	0.0014
Brucella microti	0.0003
Brucella sp. BO1	0.0003
Buchnera aphidicola	0.0107
Bulleidia extructa	0.0017
Burkholderia cenocepacia	0.0020
Burkholderia glumae	0.0003
Burkholderia oklahomensis	0.0003
Burkholderia phymatum	0.0006
Burkholderia pseudomallei	0.0003
Burkholderia rhizoxinica	0.0008
Burkholderia thailandensis	0.0003
Burkholderia xenovorans	0.0008
Butyrivibrio crossotus	0.0003
Butyrivibrio fibrisolvens	0.0017
Caldanaerobacter subterraneus	0.0003
Caldicellulosiruptor obsidiansis	0.0006
Caldicellulosiruptor owensensis	0.0006
Caldicellulosiruptor saccharolyticus	0.0014
Caminibacter mediatlanticus	0.0003
Campylobacter coli	0.0003
Campylobacter fetus	0.0003
Campylobacter gracilis	0.0008
Campylobacter hominis	0.0006
Campylobacter jejuni	0.0014
Campylobacter lari	0.0003
Campylobacter rectus	0.0003
Campylobacterales bacterium GD 1	0.0008
Candidatus Accumulibacter phosphatis	0.0011
Candidatus Amoebophilus asiaticus	0.0003
Candidatus Azobacteroides pseudotrichonymphae	0.0003
Candidatus Baumannia cicadellinicola	0.0023
Candidatus Blochmannia floridanus	0.0017
Candidatus Blochmannia pennsylvanicus	0.0017
Candidatus Desulforudis audaxviator	0.0008
Candidatus Hamiltonella defensa	0.0011
Candidatus Koribacter versatilis	0.0006
Candidatus Liberibacter asiaticus	0.0028
Candidatus Phytoplasma australiense	0.0430
Candidatus Phytoplasma mali	0.0119
Candidatus Protochlamydia amoebophila	0.0003
Candidatus Regiella insecticola	0.0006
Candidatus Solibacter usitatus	0.0011
Capnocytophaga gingivalis	0.0003
Capnocytophaga sputigena	0.0003
Carboxydothermus hydrogenoformans	0.0008
Cardiobacterium hominis	0.0003
Catenibacterium mitsuokai	0.0040
Catenulispora acidiphila	0.0011
Catonella morbi	0.0031
Caulobacter vibrioides	0.0006
Cellulomonas flavigena	0.0011
Cellulophaga algicola	0.0003
Cellvibrio japonicus	0.0008
Chelativorans sp. BNC1	0.0011
Chitinophaga pinensis	0.0006
Chlamydia pneumoniae	0.0003
Chlamydia trachomatis	0.0071
Chlamydophila felis	0.0003
Chlorobium limicola	0.0003
Chlorobium phaeobacteroides	0.0011
Chlorobium phaeovibrioides	0.0006
Chloroflexus aggregans	0.0008
Chloroherpeton thalassium	0.0003
Chromobacterium violaceum	0.0008
Chromohalobacter salexigens	0.0003
Chryseobacterium gleum	0.0003
Chthoniobacter flavus	0.0006
Citreicella sp. SE45	0.0003
Citrobacter rodentium	0.0003
Citromicrobium bathyomarinum	0.0003
Clavibacter michiganensis	0.0011
Clostridiales bacterium 1_7_47FAA	0.0003
Clostridiales genomosp. BVAB3	0.0014
Clostridium acetobutylicum	0.0008
Clostridium bartlettii	0.0003
Clostridium beijerinckii	0.0011
Clostridium bolteae	0.0008
Clostridium botulinum	0.0071
Clostridium butyricum	0.0006
Clostridium cellulolyticum	0.0003
Clostridium difficile	0.0020
Clostridium hiranonis	0.0008
Clostridium hylemonae	0.0008
Clostridium kluyveri	0.0006
Clostridium leptum	0.0031
Clostridium nexile	0.0014
Clostridium novyi	0.0003
Clostridium papyrosolvens	0.0006
Clostridium perfringens	0.0014
Clostridium phytofermentans	0.0006
Clostridium saccharolyticum	0.0008
Clostridium scindens	0.0006
Clostridium sp. 7_2_43FAA	0.0006
Clostridium sp. L2-50	0.0011
Clostridium sp. SS2/1	0.0008
Clostridium thermocellum	0.0003
Collinsella aerofaciens	0.0003
Collinsella stercoris	0.0008
Colwellia psychrerythraea	0.0017
Comamonas testosteroni	0.0006
Coprococcus catus	0.0003
Coprococcus comes	0.0017
Coprothermobacter proteolyticus	0.0017
Corynebacterium accolens	0.0003
Corynebacterium ammoniagenes	0.0008
Corynebacterium aurimucosum	0.0006
Corynebacterium diphtheriae	0.0006
Corynebacterium efficiens	0.0003
Corynebacterium glucuronolyticum	0.0014
Corynebacterium glutamicum	0.0011
Corynebacterium jeikeium	0.0023
Corynebacterium kroppenstedtii	0.0008
Corynebacterium lipophiloflavum	0.0006
Corynebacterium matruchotii	0.0008
Corynebacterium pseudotuberculosis	0.0020
Corynebacterium urealyticum	0.0006
Coxiella burnetii	0.0017
Cronobacter turicensis	0.0003
Cupriavidus pinatubonensis	0.0003
Curvibacter putative symbiont of Hydra magnipapillata	0.0003
Cyanobium sp. PCC 7001	0.0003
Cyanothece sp. PCC 7424	0.0003
Cyanothece sp. PCC 7425	0.0003
Cyanothece sp. PCC 8802	0.0003
Cytophaga hutchinsonii	0.0003
Dechloromonas aromatica	0.0006
Dehalococcoides sp. GT	0.0003
Deinococcus deserti	0.0008
Deinococcus geothermalis	0.0003
Deinococcus radiodurans	0.0006
Delftia acidovorans	0.0003
Dermacoccus sp. Ellin185	0.0011
Desulfitobacterium hafniense	0.0011
Desulfobacterium autotrophicum	0.0011
Desulfococcus oleovorans	0.0006
Desulfomicrobium baculatum	0.0006
Desulfonatronospira thiodismutans	0.0003
Desulfotalea psychrophila	0.0008
Desulfotomaculum acetoxidans	0.0006
Desulfotomaculum reducens	0.0006
Desulfovibrio desulfuricans	0.0011
Desulfovibrio fructosovorans	0.0003
Desulfovibrio salexigens	0.0003
Desulfovibrio sp. FW1012B	0.0006
Desulfovibrio vulgaris	0.0003
Desulfurivibrio alkaliphilus	0.0011
Desulfuromonas acetoxidans	0.0003
Dethiobacter alkaliphilus	0.0011
Dethiosulfovibrio peptidovorans	0.0020
Dialister invisus	0.0006
Dichelobacter nodosus	0.0025
Dickeya dadantii	0.0008
Dictyoglomus thermophilum	0.0011
Dictyoglomus turgidum	0.0006
Dinoroseobacter shibae	0.0014
Dokdonia donghaensis	0.0008
Dorea formicigenerans	0.0006
Dyadobacter fermentans	0.0006
Edwardsiella tarda	0.0130
Ehrlichia chaffeensis	0.0014
Ehrlichia ruminantium	0.0003
Eikenella corrodens	0.0003
Elusimicrobium minutum	0.0031
Endoriftia persephone	0.0006
Enterococcus casseliflavus	0.0011
Enterococcus faecalis	0.0006
Enterococcus faecium	0.0006
Erwinia billingiae	0.0006
Erwinia pyrifoliae	0.0003
Erysipelothrix rhusiopathiae	0.0020
Erysipelotrichaceae bacterium 5_2_54FAA	0.0040
Erythrobacter litoralis	0.0008
Erythrobacter sp. NAP1	0.0006
Erythrobacter sp. SD-21	0.0014
Escherichia coli	0.0025
Ethanoligenens harbinense	0.0020
Eubacterium dolichum	0.0091
Eubacterium eligens	0.0003
Eubacterium rectale	0.0006
Eubacterium saphenum	0.0006
Exiguobacterium sibiricum	0.0003
Exiguobacterium sp. AT1b	0.0006
Faecalibacterium prausnitzii	0.0008
Ferrimonas balearica	0.0011
Fervidobacterium nodosum	0.0006
Fibrobacter succinogenes	0.0017
Finegoldia magna	0.0031
Flavobacteria bacterium BAL38	0.0008
Flavobacteria bacterium BBFL7	0.0008
Flavobacteria bacterium MS024-2A	0.0008
Flavobacteriaceae bacterium 3519-10	0.0008
Flavobacteriales bacterium ALC-1	0.0003
Flavobacterium johnsoniae	0.0003
Flavobacterium psychrophilum	0.0006
Francisella tularensis	0.0068
Frankia alni	0.0008
Frankia sp. CcI3	0.0031
Frankia sp. EAN1pec	0.0011
Frankia sp. EUN1f	0.0006
Frankia symbiont of Datisca glomerata	0.0161
Fulvimarina pelagi	0.0017
Fusobacterium nucleatum	0.0008
Fusobacterium sp. 1_1_41FAA	0.0003
Gallionella capsiferriformans	0.0003
Gardnerella vaginalis	0.0028
Gemella haemolysans	0.0011
Gemmata obscuriglobus	0.0014
Gemmatimonas aurantiaca	0.0025
Geobacillus sp. Y4.1MC1	0.0003
Geobacillus thermodenitrificans	0.0003
Geobacter lovleyi	0.0003
Geobacter metallireducens	0.0003
Geobacter sp. M21	0.0003
Geobacter sulfurreducens	0.0008
Geobacter uraniireducens	0.0008
Geodermatophilus obscurus	0.0040
Glaciecola sp. HTCC2999	0.0003
Gloeobacter violaceus	0.0011
Gluconobacter oxydans	0.0006
Gordonia bronchialis	0.0025
Gordonibacter pamelaeae	0.0006
Gramella forsetii	0.0003
Granulibacter bethesdensis	0.0008
Granulicatella adiacens	0.0006
Haemophilus ducreyi	0.0011
Haemophilus influenzae	0.0014
Haemophilus parasuis	0.0003
Hahella chejuensis	0.0006
Haliangium ochraceum	0.0014
Halomonas elongata	0.0003
Halorhodospira halophila	0.0011
Haloterrigena turkmenica	0.0003
Halothermothrix orenii	0.0006
Halothiobacillus neapolitanus	0.0025
Helicobacter hepaticus	0.0008
Helicobacter pylori	0.0028
Herpetosiphon aurantiacus	0.0017
Hirschia baltica	0.0011
Histophilus somni	0.0017
Hoeflea phototrophica	0.0020
Holdemania filiformis	0.0020
Hydrogenivirga sp. 128-5-R1-1	0.0003
Hydrogenobacter thermophilus	0.0011
Hydrogenobaculum sp. Y04AAS1	0.0011
Hyphomicrobium denitrificans	0.0023
Hyphomonas neptunium	0.0020
Idiomarina baltica	0.0003
Idiomarina loihiensis	0.0003
Janibacter sp. HTCC2649	0.0339
Jannaschia sp. CCS1	0.0008
Janthinobacterium sp. Marseille	0.0006
Jonesia denitrificans	0.0006
Jonquetella anthropi	0.0006
Kangiella koreensis	0.0006
Kineococcus radiotolerans	0.0017
Kingella oralis	0.0003
Kocuria rhizophila	0.0042
Kordia algicida	0.0008
Kosmotoga olearia	0.0003
Kribbella flavida	0.0014
Kytococcus sedentarius	0.0025
Labrenzia aggregata	0.0006
Labrenzia alexandrii	0.0011
Lactobacillus amylolyticus	0.0003
Lactobacillus brevis	0.0006
Lactobacillus casei	0.0008
Lactobacillus delbrueckii	0.0059
Lactobacillus fermentum	0.0008
Lactobacillus johnsonii	0.0003
Lactobacillus plantarum	0.0031
Lactobacillus reuteri	0.0006
Lactobacillus rhamnosus	0.0011
Lactobacillus sakei	0.0008
Lactobacillus salivarius	0.0003
Lactobacillus vaginalis	0.0006
Lactococcus lactis	0.0006
Laribacter hongkongensis	0.0008
Lawsonia intracellularis	0.0003
Leeuwenhoekiella blandensis	0.0003
Legionella drancourtii	0.0003
Legionella longbeachae	0.0003
Legionella pneumophila	0.0011
Leifsonia xyli	0.0014
Leptospira biflexa	0.0042
Leptospira interrogans	0.0017
Leptothrix cholodnii	0.0003
Leptotrichia goodfellowii	0.0003
Leptotrichia hofstadii	0.0003
Leuconostoc gasicomitatum	0.0034
Leuconostoc kimchii	0.0017
Leuconostoc mesenteroides	0.0011
Limnobacter sp. MED105	0.0017
Listeria monocytogenes	0.0113
Listeria welshimeri	0.0003
Loktanella vestfoldensis	0.0008
Lutiella nitroferrum	0.0006
Lyngbya sp. PCC 8106	0.0006
Macrococcus caseolyticus	0.0003
Magnetococcus sp. MC-1	0.0011
Magnetospirillum magneticum	0.0006
Magnetospirillum magnetotacticum	0.0003
Maribacter sp. HTCC2170	0.0003
Maricaulis maris	0.0014
Marinobacter adhaerens	0.0003
Marinobacter sp. ELB17	0.0003
Marinomonas sp. MED121	0.0014
Marinomonas sp. MWYL1	0.0006
Mariprofundus ferrooxydans	0.0003
Maritimibacter alkaliphilus	0.0011
Marvinbryantia formatexigens	0.0008
Megamonas hypermegale	0.0008
Megasphaera micronuciformis	0.0003
Meiothermus ruber	0.0006
Meiothermus silvanus	0.0003
Mesoplasma florum	0.0023
Mesorhizobium loti	0.0008
Methanosarcina acetivorans	0.0003
Methylacidiphilum infernorum	0.0017
Methylibium petroleiphilum	0.0011
Methylobacillus flagellatus	0.0006
Methylobacterium chloromethanicum	0.0006
Methylobacterium extorquens	0.0011
Methylobacterium populi	0.0008
Methylobacterium radiotolerans	0.0014
Methylobacterium sp. 4-46	0.0003
Methylocella silvestris	0.0003
Methylophaga thiooxydans	0.0008
Methylophilales bacterium HTCC2181	0.0008
Methylotenera versatilis	0.0008
Methylovorus glucosotrophus	0.0006
Micrococcus luteus	0.0008
Microcoleus chthonoplastes	0.0003
Microcystis aeruginosa	0.0006
Micromonospora aurantiaca	0.0006
Micromonospora sp. ATCC 39149	0.0006
Microscilla marina	0.0011
Mitsuokella multacida	0.0006
Mobiluncus curtisii	0.0006
Mobiluncus mulieris	0.0023
Moraxella catarrhalis	0.0017
Mycobacterium abscessus	0.0020
Mycobacterium avium	0.0008
Mycobacterium intracellulare	0.0011
Mycobacterium leprae	0.0011
Mycobacterium marinum	0.0008
Mycobacterium parascrofulaceum	0.0011
Mycobacterium smegmatis	0.0011
Mycobacterium sp. KMS	0.0003
Mycobacterium sp. Spyr1	0.0003
Mycobacterium tuberculosis	0.0054
Mycobacterium vanbaalenii	0.0014
Mycoplasma agalactiae	0.0011
Mycoplasma arthritidis	0.0003
Mycoplasma bovis	0.0003
Mycoplasma capricolum	0.0003
Mycoplasma conjunctivae	0.0008
Mycoplasma gallisepticum	0.0020
Mycoplasma genitalium	0.0008
Mycoplasma hominis	0.0003
Mycoplasma hyopneumoniae	0.0025
Mycoplasma mobile	0.0011
Mycoplasma penetrans	0.0017
Mycoplasma pneumoniae	0.0006
Mycoplasma pulmonis	0.0020
Mycoplasma synoviae	0.0006
Natranaerobius thermophilus	0.0011
Nautilia profundicola	0.0008
Neisseria lactamica	0.0003
Neisseria meningitidis	0.0008
Neisseria mucosa	0.0003
Neorickettsia risticii	0.0008
Neptuniibacter caesariensis	0.0003
Nitratiruptor sp. SB155-2	0.0003
Nitrobacter hamburgensis	0.0006
Nitrobacter winogradskyi	0.0003
Nitrococcus mobilis	0.0014
Nitrosococcus halophilus	0.0003
Nitrosomonas europaea	0.0006
Nitrosomonas eutropha	0.0006
Nitrosomonas sp. AL212	0.0008
Nitrosospira multiformis	0.0017
Nocardioides sp. JS614	0.0008
Nocardiopsis dassonvillei	0.0008
Nodularia spumigena	0.0008
Nostoc punctiforme	0.0003
Novosphingobium aromaticivorans	0.0008
Oceanibulbus indolifex	0.0006
Oceanicaulis sp. HTCC2633	0.0014
Oceanicola batsensis	0.0008
Oceanicola granulosus	0.0011
Oceanobacillus iheyensis	0.0008
Ochrobactrum anthropi	0.0008
Oenococcus oeni	0.0235
Oligotropha carboxidovorans	0.0003
Onion yellows phytoplasma	0.0147
Opitutus terrae	0.0014
Oribacterium sinus	0.0003
Oribacterium sp. oral taxon 078	0.0003
Orientia tsutsugamushi	0.0025
Oxalobacter formigenes	0.0025
Paenibacillus curdlanolyticus	0.0003
Paenibacillus polymyxa	0.0003
Paenibacillus sp. JDR-2	0.0008
Paenibacillus sp. oral taxon 786	0.0003
Paludibacter propionicigenes	0.0006
Pantoea sp. At-9b	0.0003
Parabacteroides distasonis	0.0006
Parabacteroides merdae	0.0003
Paracoccus denitrificans	0.0017
Parvibaculum lavamentivorans	0.0023
Parvimonas micra	0.0014
Parvularcula bermudensis	0.0003
Pediococcus pentosaceus	0.0006
Pelagibaca bermudensis	0.0003
Pelobacter carbinolicus	0.0011
Pelobacter propionicus	0.0011
Pelodictyon luteolum	0.0011
Peptoniphilus lacrimalis	0.0008
Peptostreptococcus anaerobius	0.0014
Petrotoga mobilis	0.0023
Phenylobacterium zucineum	0.0008
Photobacterium damselae	0.0006
Photobacterium profundum	0.0008
Photobacterium sp. SKA34	0.0003
Photorhabdus asymbiotica	0.0003
Photorhabdus luminescens	0.0006
Pirellula staleyi	0.0008
Planctomyces limnophilus	0.0011
Planctomyces maris	0.0014
Plesiocystis pacifica	0.0020
Polaribacter irgensii	0.0006
Polaribacter sp. MED152	0.0003
Polaromonas naphthalenivorans	0.0003
Polaromonas sp. JS666	0.0006
Polynucleobacter necessarius	0.0037
Porphyromonas endodontalis	0.0003
Porphyromonas gingivalis	0.0006
Prevotella amnii	0.0003
Prevotella bryantii	0.0003
Prevotella buccalis	0.0003
Prevotella copri	0.0003
Prevotella melaninogenica	0.0006
Prevotella oris	0.0006
Prevotella sp. oral taxon 299	0.0003
Prevotella sp. oral taxon 472	0.0003
Prevotella tannerae	0.0003
Prochlorococcus marinus	0.0057
Propionibacterium acnes	0.0042
Prosthecochloris aestuarii	0.0008
Proteus mirabilis	0.0006
Proteus penneri	0.0006
Providencia rustigianii	0.0003
Providencia stuartii	0.0006
Pseudoalteromonas atlantica	0.0008
Pseudoalteromonas haloplanktis	0.0006
Pseudomonas aeruginosa	0.0031
Pseudomonas fluorescens	0.0008
Pseudomonas putida	0.0020
Pseudomonas savastanoi	0.0003
Pseudomonas syringae	0.0003
Pseudoxanthomonas suwonensis	0.0003
Psychrobacter sp. PRwf-1	0.0008
Psychroflexus torquis	0.0003
Psychromonas ingrahamii	0.0006
Psychromonas sp. CNPT3	0.0003
Pyramidobacter piscolens	0.0017
Ralstonia pickettii	0.0003
Ralstonia solanacearum	0.0020
Raphidiopsis brookii	0.0003
Reinekea blandensis	0.0006
Renibacterium salmoninarum	0.0040
Rhizobium etli	0.0025
Rhizobium leguminosarum	0.0017
Rhodobacter sp. SW2	0.0006
Rhodobacter sphaeroides	0.0037
Rhodobacteraceae bacterium HTCC2083	0.0011
Rhodobacterales bacterium Y4I	0.0003
Rhodococcus equi	0.0003
Rhodococcus erythropolis	0.0020
Rhodococcus jostii	0.0008
Rhodomicrobium vannielii	0.0014
Rhodopirellula baltica	0.0008
Rhodopseudomonas palustris	0.0034
Rhodospirillum centenum	0.0003
Rhodospirillum rubrum	0.0008
Rhodothermus marinus	0.0006
Rickettsia bellii	0.0003
Rickettsia canadensis	0.0006
Rickettsia conorii	0.0003
Rickettsia peacockii	0.0006
Rickettsia prowazekii	0.0003
Rickettsia typhi	0.0003
Rickettsiella grylli	0.0020
Riemerella anatipestifer	0.0003
Robiginitalea biformata	0.0003
Roseburia intestinalis	0.0003
Roseburia inulinivorans	0.0006
Roseibium sp. TrichSKD4	0.0006
Roseiflexus sp. RS-1	0.0006
Roseobacter denitrificans	0.0006
Roseobacter sp. AzwK-3b	0.0003
Roseobacter sp. CCS2	0.0003
Roseobacter sp. MED193	0.0006
Roseobacter sp. SK209-2-6	0.0003
Roseovarius nubinhibens	0.0011
Roseovarius sp. 217	0.0011
Rothia dentocariosa	0.0082
Rothia mucilaginosa	0.0040
Rubrobacter xylanophilus	0.0014
Ruegeria lacuscaerulensis	0.0008
Ruegeria pomeroyi	0.0008
Ruminococcus albus	0.0006
Ruminococcus bromii	0.0003
Ruminococcus obeum	0.0003
Ruminococcus sp. 18P13	0.0008
Ruminococcus sp. SR1/5	0.0006
Ruminococcus torques	0.0048
Saccharomonospora viridis	0.0025
Saccharopolyspora erythraea	0.0006
Sagittula stellata	0.0011
Salinibacter ruber	0.0008
Salinispora arenicola	0.0008
Salmonella enterica	0.0260
Sanguibacter keddieii	0.0003
Sebaldella termitidis	0.0008
Selenomonas noxia	0.0003
Serratia proteamaculans	0.0003
Shewanella amazonensis	0.0003
Shewanella baltica	0.0011
Shewanella denitrificans	0.0003
Shewanella halifaxensis	0.0006
Shewanella loihica	0.0011
Shewanella piezotolerans	0.0006
Shewanella sediminis	0.0011
Shewanella violacea	0.0006
Shuttleworthia satelles	0.0011
Sideroxydans lithotrophicus	0.0008
Silicibacter sp. TrichCH4B	0.0003
Simonsiella muelleri	0.0006
Sinorhizobium meliloti	0.0003
Slackia exigua	0.0008
Sodalis glossinidius	0.0003
Sorangium cellulosum	0.0006
Sphaerobacter thermophilus	0.0003
Sphingobium chlorophenolicum	0.0003
Sphingobium japonicum	0.0003
Sphingomonas wittichii	0.0014
Sphingopyxis alaskensis	0.0011
Spirosoma linguale	0.0006
Stackebrandtia nassauensis	0.0054
Staphylococcus aureus	0.0051
Staphylococcus capitis	0.0003
Staphylococcus carnosus	0.0003
Staphylococcus epidermidis	0.0006
Staphylococcus pseudintermedius	0.0006
Stenotrophomonas maltophilia	0.0006
Stigmatella aurantiaca	0.0011
Streptococcus agalactiae	0.0003
Streptococcus anginosus	0.0006
Streptococcus dysgalactiae	0.0003
Streptococcus equi	0.0008
Streptococcus pyogenes	0.0008
Streptococcus suis	0.0006
Streptococcus uberis	0.0014
Streptomyces avermitilis	0.0006
Streptomyces clavuligerus	0.0006
Streptomyces coelicolor	0.0003
Streptomyces griseus	0.0003
Streptomyces hygroscopicus	0.0006
Streptomyces pristinaespiralis	0.0003
Streptomyces scabiei	0.0003
Streptomyces sp. Mg1	0.0003
Streptomyces sp. SPB74	0.0011
Streptomyces sviceus	0.0003
Streptomyces viridochromogenes	0.0003
Streptosporangium roseum	0.0008
Subdoligranulum variabile	0.0006
Sulfitobacter sp. EE-36	0.0006
Sulfurihydrogenibium azorense	0.0011
Sulfurihydrogenibium sp. YO3AOP1	0.0006
Sulfurimonas autotrophica	0.0017
Sulfurimonas denitrificans	0.0006
Sulfurospirillum deleyianum	0.0003
Sulfurovum sp. NBC37-1	0.0017
Symbiobacterium thermophilum	0.0014
Synechococcus elongatus	0.0011
Synechococcus sp. JA-3-3Ab	0.0006
Synechococcus sp. PCC 7002	0.0008
Synechococcus sp. RCC307	0.0003
Synechococcus sp. RS9917	0.0006
Synechococcus sp. WH 5701	0.0003
Synechococcus sp. WH 7803	0.0003
Syntrophobacter fumaroxidans	0.0025
Syntrophomonas wolfei	0.0014
Teredinibacter turnerae	0.0011
Thermanaerovibrio acidaminovorans	0.0011
Thermoanaerobacter brockii	0.0003
Thermoanaerobacter italicus	0.0003
Thermoanaerobacter mathranii	0.0003
Thermoanaerobacterium thermosaccharolyticum	0.0008
Thermobifida fusca	0.0014
Thermocrinis albus	0.0014
Thermodesulfovibrio yellowstonii	0.0028
Thermomicrobium roseum	0.0006
Thermomonospora curvata	0.0006
Thermoplasma acidophilum	0.0003
Thermosinus carboxydivorans	0.0003
Thermosipho africanus	0.0006
Thermosipho melanesiensis	0.0011
Thermotoga lettingae	0.0014
Thermotoga neapolitana	0.0003
Thermotoga petrophila	0.0003
Thermus thermophilus	0.0003
Thioalkalivibrio sulfidophilus	0.0011
Thiobacillus denitrificans	0.0008
Thiomicrospira crunogena	0.0017
Thiomonas intermedia	0.0020
Tolumonas auensis	0.0008
Treponema denticola	0.0008
Treponema pallidum	0.0014
Treponema vincentii	0.0003
Trichodesmium erythraeum	0.0011
Trichormus azollae	0.0006
Tropheryma whipplei	0.0023
Tsukamurella paurometabola	0.0025
Turicibacter sanguinis	0.0006
Ureaplasma parvum	0.0003
Ureaplasma urealyticum	0.0003
Variovorax paradoxus	0.0006
Verminephrobacter eiseniae	0.0006
Verrucomicrobium spinosum	0.0011
Vibrio cholerae	0.0003
Vibrio shilonii	0.0006
Vibrio sp. AND4	0.0006
Vibrio splendidus	0.0003
Weissella paramesenteroides	0.0127
Wigglesworthia glossinidia	0.0031
Wolbachia endosymbiont of Brugia malayi	0.0006
Wolbachia endosymbiont of Culex quinquefasciatus	0.0003
Wolbachia endosymbiont of Drosophila melanogaster	0.0003
Wolinella succinogenes	0.0006
Xanthobacter autotrophicus	0.0008
Xanthomonas albilineans	0.0003
Xanthomonas campestris	0.0011
Xanthomonas oryzae	0.0014
Xylella fastidiosa	0.0017
Yersinia bercovieri	0.0003
Yersinia enterocolitica	0.0011
Yersinia pestis	0.0003
Yersinia rohdei	0.0003
Zunongwangia profunda	0.0003
Zymomonas mobilis	0.0008
[Bacteroides] pectinophilus	0.0003
cyanobacterium UCYN-A	0.0003
gamma proteobacterium NOR5-3	0.0003
gamma proteobacterium NOR51-B	0.0006
marine actinobacterium PHSC20C1	0.0023
marine gamma proteobacterium HTCC2080	0.0003
marine gamma proteobacterium HTCC2143	0.0006
marine gamma proteobacterium HTCC2148	0.0008
unclassified	0.0113
unidentified eubacterium SCB49	0.0003
