taxa	abundance
Desulfococcus oleovorans	0.0006
Desulfohalobium retbaense	0.0006
Desulfomicrobium baculatum	0.0003
Desulfonatronospira thiodismutans	0.0003
Desulfotalea psychrophila	0.0017
Desulfotomaculum acetoxidans	0.0014
Desulfotomaculum reducens	0.0006
Desulfovibrio desulfuricans	0.0014
Desulfovibrio fructosovorans	0.0008
Desulfovibrio salexigens	0.0008
Desulfovibrio sp. FW1012B	0.0006
Desulfovibrio vulgaris	0.0003
Desulfurivibrio alkaliphilus	0.0008
Desulfuromonas acetoxidans	0.0003
Dethiobacter alkaliphilus	0.0003
Dethiosulfovibrio peptidovorans	0.0003
Dialister invisus	0.0008
Dichelobacter nodosus	0.0006
Dickeya dadantii	0.0031
Dictyoglomus thermophilum	0.0006
Dictyoglomus turgidum	0.0003
Dinoroseobacter shibae	0.0008
Dorea formicigenerans	0.0003
Dorea longicatena	0.0011
Dyadobacter fermentans	0.0008
Edwardsiella tarda	0.0133
Ehrlichia chaffeensis	0.0008
Eikenella corrodens	0.0011
Elusimicrobium minutum	0.0020
Enhydrobacter aerosaccus	0.0003
Enterococcus casseliflavus	0.0006
Enterococcus faecalis	0.0006
Enterococcus faecium	0.0006
Erwinia billingiae	0.0003
Erysipelothrix rhusiopathiae	0.0017
Erysipelotrichaceae bacterium 5_2_54FAA	0.0040
Erythrobacter litoralis	0.0014
Erythrobacter sp. NAP1	0.0006
Erythrobacter sp. SD-21	0.0003
Escherichia albertii	0.0003
Escherichia coli	0.0028
Ethanoligenens harbinense	0.0011
Eubacterium dolichum	0.0136
Eubacterium eligens	0.0008
Eubacterium rectale	0.0008
Eubacterium saphenum	0.0023
Exiguobacterium sp. AT1b	0.0003
Faecalibacterium prausnitzii	0.0020
Ferrimonas balearica	0.0006
Fervidobacterium nodosum	0.0008
Fibrobacter succinogenes	0.0008
Finegoldia magna	0.0017
Flavobacteria bacterium BAL38	0.0008
Flavobacteria bacterium MS024-2A	0.0008
Flavobacteriaceae bacterium 3519-10	0.0008
Flavobacteriales bacterium ALC-1	0.0006
Flavobacterium johnsoniae	0.0003
Flavobacterium psychrophilum	0.0003
Francisella tularensis	0.0040
Frankia alni	0.0006
Frankia sp. CcI3	0.0051
Frankia sp. EAN1pec	0.0020
Frankia sp. EUN1f	0.0014
Frankia symbiont of Datisca glomerata	0.0198
Fulvimarina pelagi	0.0011
Fusobacterium nucleatum	0.0006
Fusobacterium sp. 4_1_13	0.0003
Gallionella capsiferriformans	0.0011
Gardnerella vaginalis	0.0034
Gemella haemolysans	0.0003
Gemmata obscuriglobus	0.0020
Gemmatimonas aurantiaca	0.0017
Geobacillus sp. C56-T3	0.0006
Geobacillus sp. Y4.1MC1	0.0003
Geobacter lovleyi	0.0014
Geobacter metallireducens	0.0003
Geobacter sp. M21	0.0006
Geobacter uraniireducens	0.0003
Geodermatophilus obscurus	0.0034
Gloeobacter violaceus	0.0017
Gluconacetobacter diazotrophicus	0.0006
Gluconobacter oxydans	0.0003
Gordonia bronchialis	0.0020
Gordonibacter pamelaeae	0.0006
Granulibacter bethesdensis	0.0003
Grimontia hollisae	0.0006
Haemophilus ducreyi	0.0008
Haemophilus influenzae	0.0025
Halomonas elongata	0.0003
Halorhodospira halophila	0.0017
Halothermothrix orenii	0.0011
Halothiobacillus neapolitanus	0.0011
Helicobacter hepaticus	0.0003
Helicobacter pylori	0.0028
Heliobacterium modesticaldum	0.0011
Herpetosiphon aurantiacus	0.0023
Hirschia baltica	0.0028
Hoeflea phototrophica	0.0011
Holdemania filiformis	0.0014
Hydrogenivirga sp. 128-5-R1-1	0.0006
Hydrogenobacter thermophilus	0.0011
Hydrogenobaculum sp. Y04AAS1	0.0008
Hyphomicrobium denitrificans	0.0020
Hyphomonas neptunium	0.0011
Idiomarina baltica	0.0008
Janibacter sp. HTCC2649	0.0283
Jannaschia sp. CCS1	0.0006
Jonesia denitrificans	0.0011
Jonquetella anthropi	0.0003
Kangiella koreensis	0.0008
Kineococcus radiotolerans	0.0023
Kingella oralis	0.0006
Kocuria rhizophila	0.0040
Kordia algicida	0.0008
Kosmotoga olearia	0.0011
Kribbella flavida	0.0017
Kytococcus sedentarius	0.0034
Labrenzia aggregata	0.0006
Labrenzia alexandrii	0.0006
Lactobacillus amylolyticus	0.0006
Lactobacillus brevis	0.0006
Lactobacillus casei	0.0003
Lactobacillus coleohominis	0.0003
Lactobacillus crispatus	0.0003
Lactobacillus delbrueckii	0.0059
Lactobacillus fermentum	0.0011
Lactobacillus johnsonii	0.0006
Lactobacillus plantarum	0.0017
Lactobacillus reuteri	0.0006
Lactobacillus rhamnosus	0.0014
Lactobacillus sakei	0.0014
Lactobacillus salivarius	0.0003
Lactobacillus vaginalis	0.0008
Lactococcus lactis	0.0006
Laribacter hongkongensis	0.0006
Lawsonia intracellularis	0.0006
Leeuwenhoekiella blandensis	0.0006
Legionella longbeachae	0.0003
Legionella pneumophila	0.0017
Leifsonia xyli	0.0008
Leptospira biflexa	0.0037
Leptospira interrogans	0.0014
Leuconostoc citreum	0.0006
Leuconostoc gasicomitatum	0.0048
Leuconostoc kimchii	0.0017
Leuconostoc mesenteroides	0.0014
Limnobacter sp. MED105	0.0014
Listeria monocytogenes	0.0110
Loktanella vestfoldensis	0.0017
Lutiella nitroferrum	0.0017
Lyngbya sp. PCC 8106	0.0003
Lysinibacillus sphaericus	0.0006
Magnetococcus sp. MC-1	0.0011
Magnetospirillum magneticum	0.0003
Magnetospirillum magnetotacticum	0.0003
Maricaulis maris	0.0003
Marinobacter adhaerens	0.0003
Marinobacter algicola	0.0008
Marinobacter sp. ELB17	0.0003
Marinomonas sp. MED121	0.0006
Mariprofundus ferrooxydans	0.0003
Marvinbryantia formatexigens	0.0008
Megasphaera genomosp. type_1	0.0006
Meiothermus silvanus	0.0008
Mesoplasma florum	0.0011
Mesorhizobium ciceri	0.0003
Mesorhizobium loti	0.0003
Methylacidiphilum infernorum	0.0011
Methylobacillus flagellatus	0.0003
Methylobacterium chloromethanicum	0.0003
Methylobacterium extorquens	0.0014
Methylobacterium nodulans	0.0003
Methylobacterium populi	0.0003
Methylobacterium radiotolerans	0.0008
Methylobacterium sp. 4-46	0.0003
Methylocella silvestris	0.0008
Methylococcus capsulatus	0.0014
Methylophaga thiooxydans	0.0008
Methylophilales bacterium HTCC2181	0.0006
Methylotenera mobilis	0.0006
Methylotenera versatilis	0.0011
Methylovorus glucosotrophus	0.0006
Micrococcus luteus	0.0017
Microcoleus chthonoplastes	0.0006
Microcystis aeruginosa	0.0006
Micromonospora aurantiaca	0.0006
Micromonospora sp. ATCC 39149	0.0014
Microscilla marina	0.0008
Mitsuokella multacida	0.0003
Mobiluncus curtisii	0.0006
Mobiluncus mulieris	0.0028
Moorella thermoacetica	0.0006
Moraxella catarrhalis	0.0003
Mycobacterium abscessus	0.0020
Mycobacterium avium	0.0008
Mycobacterium intracellulare	0.0011
Mycobacterium kansasii	0.0003
Mycobacterium leprae	0.0008
Mycobacterium marinum	0.0017
Mycobacterium parascrofulaceum	0.0006
Mycobacterium smegmatis	0.0011
Mycobacterium sp. Spyr1	0.0006
Mycobacterium tuberculosis	0.0071
Mycobacterium vanbaalenii	0.0003
Mycoplasma agalactiae	0.0006
Mycoplasma arthritidis	0.0003
Mycoplasma bovis	0.0003
Mycoplasma capricolum	0.0003
Mycoplasma conjunctivae	0.0003
Mycoplasma gallisepticum	0.0031
Mycoplasma genitalium	0.0003
Mycoplasma hominis	0.0003
Mycoplasma hyopneumoniae	0.0008
Mycoplasma leachii	0.0008
Mycoplasma mobile	0.0003
Mycoplasma penetrans	0.0017
Mycoplasma pulmonis	0.0017
Mycoplasma synoviae	0.0006
Natranaerobius thermophilus	0.0008
Neisseria lactamica	0.0003
Neisseria meningitidis	0.0014
Neisseria mucosa	0.0003
Neorickettsia sennetsu	0.0003
Neptuniibacter caesariensis	0.0006
Nitratiruptor sp. SB155-2	0.0008
Nitrobacter hamburgensis	0.0008
Nitrococcus mobilis	0.0017
Nitrosococcus halophilus	0.0011
Nitrosomonas europaea	0.0006
Nitrosomonas eutropha	0.0011
Nitrosomonas sp. AL212	0.0003
Nocardioides sp. JS614	0.0008
Nocardiopsis dassonvillei	0.0011
Novosphingobium aromaticivorans	0.0017
Oceanibulbus indolifex	0.0006
Oceanicaulis sp. HTCC2633	0.0008
Oceanicola batsensis	0.0008
Oceanicola granulosus	0.0020
Oceanobacillus iheyensis	0.0014
Ochrobactrum anthropi	0.0011
Oenococcus oeni	0.0260
Onion yellows phytoplasma	0.0133
Opitutus terrae	0.0008
Oribacterium sinus	0.0003
Oribacterium sp. oral taxon 078	0.0006
Orientia tsutsugamushi	0.0025
Oxalobacter formigenes	0.0025
Paenibacillus curdlanolyticus	0.0006
Paenibacillus polymyxa	0.0008
Paenibacillus sp. Y412MC10	0.0008
Paenibacillus sp. oral taxon 786	0.0003
Paludibacter propionicigenes	0.0008
Pantoea sp. At-9b	0.0003
Pantoea vagans	0.0006
Parabacteroides distasonis	0.0006
Parabacteroides merdae	0.0006
Paracoccus denitrificans	0.0017
Parvibaculum lavamentivorans	0.0011
Parvimonas micra	0.0003
Parvularcula bermudensis	0.0008
Pectobacterium atrosepticum	0.0003
Pediococcus pentosaceus	0.0023
Pedobacter heparinus	0.0003
Pelagibaca bermudensis	0.0006
Pelobacter carbinolicus	0.0003
Pelobacter propionicus	0.0006
Pelodictyon luteolum	0.0011
Pelotomaculum thermopropionicum	0.0003
Peptoniphilus lacrimalis	0.0008
Peptostreptococcus anaerobius	0.0028
Petrotoga mobilis	0.0017
Phaeobacter gallaeciensis	0.0006
Phenylobacterium zucineum	0.0008
Photobacterium profundum	0.0003
Photobacterium sp. SKA34	0.0006
Pirellula staleyi	0.0014
Planctomyces limnophilus	0.0003
Planctomyces maris	0.0011
Plesiocystis pacifica	0.0017
Polaribacter irgensii	0.0006
Polaribacter sp. MED152	0.0003
Polaromonas naphthalenivorans	0.0006
Polaromonas sp. JS666	0.0006
Polynucleobacter necessarius	0.0014
Porphyromonas endodontalis	0.0006
Prevotella amnii	0.0003
Prevotella bergensis	0.0003
Prevotella bryantii	0.0003
Prevotella copri	0.0003
Prevotella melaninogenica	0.0011
Prevotella oris	0.0006
Prevotella sp. oral taxon 317	0.0006
Prevotella sp. oral taxon 472	0.0003
Prevotella tannerae	0.0008
Prochlorococcus marinus	0.0054
Propionibacterium acnes	0.0037
Proteus penneri	0.0006
Providencia rustigianii	0.0003
Providencia stuartii	0.0003
Pseudoalteromonas atlantica	0.0008
Pseudoalteromonas haloplanktis	0.0006
Pseudomonas aeruginosa	0.0037
Pseudomonas fluorescens	0.0014
Pseudomonas putida	0.0003
Pseudoxanthomonas suwonensis	0.0008
Psychrobacter cryohalolentis	0.0008
Psychrobacter sp. PRwf-1	0.0003
Psychromonas sp. CNPT3	0.0006
Pyramidobacter piscolens	0.0006
Ralstonia pickettii	0.0011
Ralstonia solanacearum	0.0011
Reinekea blandensis	0.0008
Renibacterium salmoninarum	0.0028
Rhizobium etli	0.0028
Rhizobium leguminosarum	0.0025
Rhodobacter sphaeroides	0.0037
Rhodobacteraceae bacterium HTCC2083	0.0008
Rhodobacterales bacterium Y4I	0.0008
Rhodococcus equi	0.0008
Rhodococcus erythropolis	0.0017
Rhodococcus jostii	0.0006
Rhodococcus opacus	0.0006
Rhodomicrobium vannielii	0.0017
Rhodopirellula baltica	0.0011
Rhodopseudomonas palustris	0.0034
Rhodospirillum centenum	0.0017
Rhodospirillum rubrum	0.0011
Rhodothermus marinus	0.0008
Rickettsia bellii	0.0006
Rickettsia endosymbiont of Ixodes scapularis	0.0003
Rickettsia felis	0.0003
Rickettsia massiliae	0.0003
Rickettsia typhi	0.0003
Rickettsiella grylli	0.0011
Riemerella anatipestifer	0.0006
Robiginitalea biformata	0.0008
Roseburia inulinivorans	0.0006
Roseibium sp. TrichSKD4	0.0014
Roseiflexus castenholzii	0.0008
Roseiflexus sp. RS-1	0.0003
Roseobacter denitrificans	0.0003
Roseobacter litoralis	0.0003
Roseobacter sp. AzwK-3b	0.0003
Roseobacter sp. SK209-2-6	0.0003
Roseovarius nubinhibens	0.0006
Roseovarius sp. TM1035	0.0003
Rothia dentocariosa	0.0093
Rothia mucilaginosa	0.0037
Rubrobacter xylanophilus	0.0011
Ruegeria lacuscaerulensis	0.0008
Ruegeria pomeroyi	0.0008
Ruegeria sp. R11	0.0008
Ruminococcus albus	0.0008
Ruminococcus gnavus	0.0003
Ruminococcus obeum	0.0003
Ruminococcus sp. 18P13	0.0011
Ruminococcus torques	0.0068
Saccharomonospora viridis	0.0020
Saccharopolyspora erythraea	0.0008
Sagittula stellata	0.0006
Salinibacter ruber	0.0008
Salinispora arenicola	0.0006
Salmonella enterica	0.0246
Sanguibacter keddieii	0.0008
Selenomonas flueggei	0.0008
Selenomonas noxia	0.0003
Selenomonas sputigena	0.0003
Serratia odorifera	0.0003
Serratia proteamaculans	0.0006
Shewanella amazonensis	0.0003
Shewanella baltica	0.0011
Shewanella frigidimarina	0.0003
Shewanella halifaxensis	0.0003
Shewanella oneidensis	0.0006
Shewanella sp. MR-4	0.0003
Shewanella violacea	0.0006
Shigella dysenteriae	0.0003
Shuttleworthia satelles	0.0008
Sideroxydans lithotrophicus	0.0008
Silicibacter sp. TrichCH4B	0.0003
Simonsiella muelleri	0.0003
Sinorhizobium fredii	0.0003
Sinorhizobium medicae	0.0003
Slackia exigua	0.0014
Slackia heliotrinireducens	0.0008
Sodalis glossinidius	0.0003
Sorangium cellulosum	0.0003
Sphaerobacter thermophilus	0.0003
Sphingobacterium spiritivorum	0.0008
Sphingobium chlorophenolicum	0.0006
Sphingomonas wittichii	0.0003
Sphingopyxis alaskensis	0.0006
Spirosoma linguale	0.0011
Stackebrandtia nassauensis	0.0023
Staphylococcus aureus	0.0054
Staphylococcus lugdunensis	0.0003
Staphylococcus saprophyticus	0.0003
Starkeya novella	0.0003
Stenotrophomonas maltophilia	0.0008
Stigmatella aurantiaca	0.0020
Streptobacillus moniliformis	0.0008
Streptococcus agalactiae	0.0006
Streptococcus anginosus	0.0006
Streptococcus equi	0.0014
Streptococcus gordonii	0.0003
Streptococcus mutans	0.0003
Streptococcus pneumoniae	0.0017
Streptococcus suis	0.0008
Streptococcus uberis	0.0006
Streptomyces avermitilis	0.0003
Streptomyces clavuligerus	0.0003
Streptomyces coelicolor	0.0011
Streptomyces ghanaensis	0.0006
Streptomyces griseus	0.0003
Streptomyces hygroscopicus	0.0003
Streptomyces pristinaespiralis	0.0006
Streptomyces scabiei	0.0006
Streptomyces sp. SPB74	0.0003
Streptomyces sp. e14	0.0003
Streptomyces sviceus	0.0011
Streptosporangium roseum	0.0011
Subdoligranulum variabile	0.0006
Sulfitobacter sp. EE-36	0.0006
Sulfurihydrogenibium sp. YO3AOP1	0.0006
Sulfurimonas autotrophica	0.0006
Sulfurimonas denitrificans	0.0003
Sulfurospirillum deleyianum	0.0003
Sulfurovum sp. NBC37-1	0.0014
Symbiobacterium thermophilum	0.0011
Synechococcus elongatus	0.0008
Synechococcus sp. JA-3-3Ab	0.0003
Synechococcus sp. RS9916	0.0003
Synechococcus sp. RS9917	0.0003
Synechococcus sp. WH 8102	0.0003
Synechococcus sp. WH 8109	0.0003
Synechocystis sp. PCC 6803	0.0006
Syntrophobacter fumaroxidans	0.0003
Syntrophomonas wolfei	0.0014
Syntrophus aciditrophicus	0.0014
Teredinibacter turnerae	0.0006
Thauera sp. MZ1T	0.0006
Thermanaerovibrio acidaminovorans	0.0006
Thermoanaerobacterium thermosaccharolyticum	0.0008
Thermobifida fusca	0.0011
Thermodesulfovibrio yellowstonii	0.0023
Thermomicrobium roseum	0.0017
Thermomonospora curvata	0.0020
Thermosinus carboxydivorans	0.0003
Thermosipho melanesiensis	0.0008
Thermosynechococcus elongatus	0.0011
Thermotoga lettingae	0.0006
Thermotoga maritima	0.0003
Thermotoga neapolitana	0.0008
Thermus scotoductus	0.0003
Thermus thermophilus	0.0011
Thioalkalivibrio sulfidophilus	0.0003
Thiobacillus denitrificans	0.0017
Thiomicrospira crunogena	0.0023
Thiomonas intermedia	0.0011
Tolumonas auensis	0.0011
Treponema denticola	0.0011
Treponema pallidum	0.0025
Treponema vincentii	0.0003
Trichodesmium erythraeum	0.0008
Trichormus azollae	0.0003
Tropheryma whipplei	0.0040
Tsukamurella paurometabola	0.0011
Turicibacter sanguinis	0.0011
Ureaplasma parvum	0.0006
Variovorax paradoxus	0.0003
Veillonella parvula	0.0003
Verminephrobacter eiseniae	0.0003
Verrucomicrobium spinosum	0.0003
Vibrio metschnikovii	0.0003
Vibrio parahaemolyticus	0.0003
Vibrio sp. AND4	0.0006
Vibrio splendidus	0.0006
Weissella paramesenteroides	0.0113
Wigglesworthia glossinidia	0.0051
Wolbachia endosymbiont of Culex quinquefasciatus	0.0003
Wolinella succinogenes	0.0008
Xanthomonas oryzae	0.0008
Xenorhabdus bovienii	0.0003
Xylella fastidiosa	0.0020
Yersinia pestis	0.0003
Yersinia ruckeri	0.0003
Zunongwangia profunda	0.0006
Zymomonas mobilis	0.0008
[Bacteroides] pectinophilus	0.0003
gamma proteobacterium NOR51-B	0.0006
marine actinobacterium PHSC20C1	0.0023
marine gamma proteobacterium HTCC2143	0.0017
marine gamma proteobacterium HTCC2148	0.0003
unclassified	0.0065
