taxa	abundance
Candidatus Hamiltonella defensa	0.0008
Candidatus Korarchaeum cryptofilum	0.0059
Candidatus Koribacter versatilis	0.0011
Candidatus Liberibacter asiaticus	0.0025
Candidatus Pelagibacter ubique	0.0014
Candidatus Phytoplasma australiense	0.0011
Candidatus Phytoplasma mali	0.0003
Candidatus Protochlamydia amoebophila	0.0006
Candidatus Solibacter usitatus	0.0031
Capnocytophaga gingivalis	0.0003
Capnocytophaga sputigena	0.0003
Carboxydothermus hydrogenoformans	0.0006
Cardiobacterium hominis	0.0017
Carnobacterium sp. AT7	0.0008
Catenibacterium mitsuokai	0.0006
Catenulispora acidiphila	0.0028
Catonella morbi	0.0017
Caulobacter segnis	0.0003
Caulobacter sp. K31	0.0006
Caulobacter vibrioides	0.0003
Cellulomonas flavigena	0.0017
Cellvibrio japonicus	0.0008
Chelativorans sp. BNC1	0.0014
Chitinophaga pinensis	0.0011
Chlamydia muridarum	0.0003
Chlamydia pneumoniae	0.0006
Chlamydia trachomatis	0.0011
Chlamydophila abortus	0.0003
Chlamydophila felis	0.0006
Chlorobaculum tepidum	0.0003
Chlorobium chlorochromatii	0.0003
Chlorobium limicola	0.0008
Chlorobium phaeobacteroides	0.0008
Chlorobium phaeovibrioides	0.0006
Chloroflexus aggregans	0.0003
Chloroflexus aurantiacus	0.0003
Chloroherpeton thalassium	0.0006
Chromobacterium violaceum	0.0008
Chromohalobacter salexigens	0.0011
Chryseobacterium gleum	0.0003
Chthoniobacter flavus	0.0006
Citrobacter rodentium	0.0008
Clavibacter michiganensis	0.0048
Clostridiales bacterium 1_7_47FAA	0.0003
Clostridiales genomosp. BVAB3	0.0011
Clostridium acetobutylicum	0.0006
Clostridium beijerinckii	0.0003
Clostridium botulinum	0.0609
Clostridium cellulolyticum	0.0003
Clostridium difficile	0.0017
Clostridium kluyveri	0.0003
Clostridium perfringens	0.0003
Clostridium phytofermentans	0.0003
Clostridium scindens	0.0006
Clostridium sp. SS2/1	0.0003
Clostridium thermocellum	0.0003
Collinsella stercoris	0.0003
Colwellia psychrerythraea	0.0006
Comamonas testosteroni	0.0008
Congregibacter litoralis	0.0003
Coprococcus eutactus	0.0003
Coprothermobacter proteolyticus	0.0003
Corynebacterium accolens	0.0031
Corynebacterium aurimucosum	0.0006
Corynebacterium diphtheriae	0.0006
Corynebacterium efficiens	0.0006
Corynebacterium glutamicum	0.0017
Corynebacterium jeikeium	0.0045
Corynebacterium kroppenstedtii	0.0048
Corynebacterium lipophiloflavum	0.0003
Corynebacterium matruchotii	0.0023
Corynebacterium tuberculostearicum	0.0023
Corynebacterium urealyticum	0.0014
Coxiella burnetii	0.0020
Croceibacter atlanticus	0.0003
Crocosphaera watsonii	0.0006
Cronobacter turicensis	0.0003
Cryptobacterium curtum	0.0003
Cupriavidus metallidurans	0.0006
Cupriavidus pinatubonensis	0.0006
Cupriavidus taiwanensis	0.0003
Curvibacter putative symbiont of Hydra magnipapillata	0.0006
Cyanobium sp. PCC 7001	0.0008
Cyanothece sp. ATCC 51142	0.0003
Cyanothece sp. PCC 7424	0.0003
Cyanothece sp. PCC 7425	0.0008
Cytophaga hutchinsonii	0.0008
Dechloromonas aromatica	0.0011
Dehalococcoides ethenogenes	0.0006
Dehalococcoides sp. CBDB1	0.0003
Dehalococcoides sp. GT	0.0003
Deinococcus radiodurans	0.0011
Delftia acidovorans	0.0006
Desulfitobacterium hafniense	0.0011
Desulfobacterium autotrophicum	0.0006
Desulfococcus oleovorans	0.0023
Desulfohalobium retbaense	0.0003
Desulfomicrobium baculatum	0.0020
Desulfonatronospira thiodismutans	0.0014
Desulfotalea psychrophila	0.0006
Desulfotomaculum acetoxidans	0.0011
Desulfovibrio desulfuricans	0.0017
Desulfovibrio fructosovorans	0.0017
Desulfovibrio magneticus	0.0011
Desulfovibrio salexigens	0.0011
Desulfovibrio sp. FW1012B	0.0003
Desulfovibrio vulgaris	0.0025
Desulfurivibrio alkaliphilus	0.0006
Desulfurococcus kamchatkensis	0.0014
Dethiobacter alkaliphilus	0.0014
Dethiosulfovibrio peptidovorans	0.0003
Dialister invisus	0.0008
Dickeya dadantii	0.0008
Dorea formicigenerans	0.0003
Dyadobacter fermentans	0.0014
Edwardsiella tarda	0.0014
Ehrlichia canis	0.0008
Ehrlichia chaffeensis	0.0003
Ehrlichia ruminantium	0.0006
Eikenella corrodens	0.0003
Elusimicrobium minutum	0.0031
Endoriftia persephone	0.0003
Enhydrobacter aerosaccus	0.0003
Enterobacter sp. 638	0.0003
Enterobacteriaceae bacterium 9_2_54FAA	0.0003
Enterococcus faecalis	0.0054
Enterococcus faecium	0.0025
Erwinia amylovora	0.0003
Erwinia tasmaniensis	0.0003
Erysipelothrix rhusiopathiae	0.0008
Erysipelotrichaceae bacterium 5_2_54FAA	0.0014
Erythrobacter litoralis	0.0017
Escherichia coli	0.0014
Ethanoligenens harbinense	0.0017
Eubacterium saphenum	0.0017
Exiguobacterium sibiricum	0.0006
Exiguobacterium sp. AT1b	0.0003
Faecalibacterium prausnitzii	0.0040
Ferroglobus placidus	0.0003
Ferroplasma acidarmanus	0.0008
Fervidobacterium nodosum	0.0011
Fibrobacter succinogenes	0.0020
Finegoldia magna	0.0003
Flavobacteria bacterium BBFL7	0.0003
Flavobacteria bacterium MS024-2A	0.0006
Flavobacteria bacterium MS024-3C	0.0006
Flavobacteriaceae bacterium 3519-10	0.0003
Flavobacteriales bacterium ALC-1	0.0003
Flavobacterium johnsoniae	0.0006
Francisella philomiragia	0.0003
Francisella tularensis	0.0062
Frankia alni	0.0011
Frankia sp. CcI3	0.0006
Frankia sp. EAN1pec	0.0006
Frankia sp. EUN1f	0.0003
Fulvimarina pelagi	0.0011
Fusobacterium mortiferum	0.0006
Fusobacterium nucleatum	0.0003
Gallionella capsiferriformans	0.0006
Gemmatimonas aurantiaca	0.0006
Geobacillus sp. C56-T3	0.0003
Geobacillus sp. WCH70	0.0011
Geobacillus sp. Y4.1MC1	0.0003
Geobacillus sp. Y412MC52	0.0003
Geobacillus thermodenitrificans	0.0003
Geobacter bemidjiensis	0.0003
Geobacter lovleyi	0.0020
Geobacter sp. FRC-32	0.0003
Geobacter sp. M21	0.0006
Geobacter uraniireducens	0.0006
Geodermatophilus obscurus	0.0023
Glaciecola sp. HTCC2999	0.0003
Gloeobacter violaceus	0.0008
Gluconacetobacter diazotrophicus	0.0003
Gluconacetobacter hansenii	0.0011
Gluconobacter oxydans	0.0003
Gramella forsetii	0.0003
Granulibacter bethesdensis	0.0014
Granulicatella adiacens	0.0006
Grimontia hollisae	0.0003
Haemophilus influenzae	0.0017
Haemophilus parasuis	0.0008
Hahella chejuensis	0.0006
Haliangium ochraceum	0.0020
Haloarcula marismortui	0.0008
Halobacterium salinarum	0.0020
Haloferax volcanii	0.0003
Halogeometricum borinquense	0.0003
Halomicrobium mukohataei	0.0003
Haloquadratum walsbyi	0.0031
Halorhabdus utahensis	0.0003
Halorhodospira halophila	0.0028
Halorubrum lacusprofundi	0.0003
Halothermothrix orenii	0.0006
Halothiobacillus neapolitanus	0.0023
Helicobacter cinaedi	0.0003
Helicobacter pylori	0.0020
Heliobacterium modesticaldum	0.0028
Herbaspirillum seropedicae	0.0006
Herpetosiphon aurantiacus	0.0003
Hirschia baltica	0.0008
Histophilus somni	0.0003
Hoeflea phototrophica	0.0014
Holdemania filiformis	0.0014
Hydrogenivirga sp. 128-5-R1-1	0.0011
Hydrogenobacter thermophilus	0.0003
Hydrogenobaculum sp. Y04AAS1	0.0006
Hyperthermus butylicus	0.0006
Hyphomicrobium denitrificans	0.0014
Hyphomonas neptunium	0.0014
Idiomarina loihiensis	0.0008
Ignicoccus hospitalis	0.0006
Janibacter sp. HTCC2649	0.0028
Jannaschia sp. CCS1	0.0006
Janthinobacterium sp. Marseille	0.0006
Jonesia denitrificans	0.0008
Jonquetella anthropi	0.0014
Kangiella koreensis	0.0006
Kineococcus radiotolerans	0.0006
Klebsiella pneumoniae	0.0048
Kocuria rhizophila	0.0011
Kosmotoga olearia	0.0031
Kribbella flavida	0.0042
Kytococcus sedentarius	0.0031
Labrenzia aggregata	0.0006
Labrenzia alexandrii	0.0034
Lactobacillus acidophilus	0.0006
Lactobacillus amylolyticus	0.0006
Lactobacillus brevis	0.0014
Lactobacillus casei	0.0017
Lactobacillus crispatus	0.0003
Lactobacillus delbrueckii	0.0031
Lactobacillus fermentum	0.0003
Lactobacillus gasseri	0.0008
Lactobacillus jensenii	0.0003
Lactobacillus johnsonii	0.0006
Lactobacillus plantarum	0.0028
Lactobacillus reuteri	0.0071
Lactobacillus rhamnosus	0.0003
Lactobacillus ruminis	0.0006
Lactobacillus sakei	0.0003
Lactobacillus salivarius	0.0003
Lactobacillus ultunensis	0.0003
Lactococcus lactis	0.0008
Laribacter hongkongensis	0.0006
Lawsonia intracellularis	0.0011
Leeuwenhoekiella blandensis	0.0006
Legionella pneumophila	0.0011
Leptospira biflexa	0.0006
Leptospira borgpetersenii	0.0003
Leptospira interrogans	0.0014
Leptothrix cholodnii	0.0003
Leptotrichia hofstadii	0.0006
Leuconostoc kimchii	0.0003
Leuconostoc mesenteroides	0.0003
Listeria grayi	0.0006
Listeria marthii	0.0003
Listeria monocytogenes	0.0085
Lutiella nitroferrum	0.0011
Macrococcus caseolyticus	0.0008
Magnetococcus sp. MC-1	0.0008
Magnetospirillum magneticum	0.0006
Magnetospirillum magnetotacticum	0.0003
Maribacter sp. HTCC2170	0.0006
Maricaulis maris	0.0011
Marinobacter hydrocarbonoclasticus	0.0003
Marinomonas sp. MED121	0.0003
Marinomonas sp. MWYL1	0.0006
Mariprofundus ferrooxydans	0.0023
Maritimibacter alkaliphilus	0.0003
Marvinbryantia formatexigens	0.0006
Megasphaera genomosp. type_1	0.0003
Megasphaera micronuciformis	0.0003
Meiothermus ruber	0.0023
Meiothermus silvanus	0.0003
Mesoplasma florum	0.0031
Mesorhizobium ciceri	0.0006
Mesorhizobium loti	0.0014
Metallosphaera sedula	0.0006
Methanobrevibacter ruminantium	0.0003
Methanocaldococcus fervens	0.0003
Methanocaldococcus sp. FS406-22	0.0003
Methanocella paludicola	0.0031
Methanococcoides burtonii	0.0006
Methanococcus aeolicus	0.0006
Methanococcus maripaludis	0.0008
Methanocorpusculum labreanum	0.0017
Methanoculleus marisnigri	0.0003
Methanohalophilus mahii	0.0008
Methanopyrus kandleri	0.0037
Methanoregula boonei	0.0003
Methanosaeta thermophila	0.0025
Methanosarcina acetivorans	0.0003
Methanosarcina barkeri	0.0006
Methanosphaera stadtmanae	0.0008
Methanosphaerula palustris	0.0011
Methanospirillum hungatei	0.0003
Methylacidiphilum infernorum	0.0011
Methylibium petroleiphilum	0.0008
Methylobacillus flagellatus	0.0008
Methylobacterium chloromethanicum	0.0003
Methylobacterium extorquens	0.0028
Methylobacterium populi	0.0003
Methylobacterium radiotolerans	0.0003
Methylocella silvestris	0.0006
Methylococcus capsulatus	0.0028
Methylophilales bacterium HTCC2181	0.0006
Methylotenera mobilis	0.0014
Methylotenera versatilis	0.0011
Micrococcus luteus	0.0040
Microcystis aeruginosa	0.0003
Micromonospora sp. ATCC 39149	0.0006
Micromonospora sp. L5	0.0011
Microscilla marina	0.0003
Mitsuokella multacida	0.0003
Mobiluncus curtisii	0.0017
Mobiluncus mulieris	0.0037
Moorella thermoacetica	0.0006
Moritella sp. PE36	0.0003
Mycobacterium abscessus	0.0023
Mycobacterium avium	0.0006
Mycobacterium gilvum	0.0003
Mycobacterium kansasii	0.0008
Mycobacterium leprae	0.0008
Mycobacterium marinum	0.0003
Mycobacterium smegmatis	0.0023
Mycobacterium sp. JLS	0.0008
Mycobacterium sp. Spyr1	0.0003
Mycobacterium tuberculosis	0.0025
Mycobacterium ulcerans	0.0003
Mycobacterium vanbaalenii	0.0020
Mycoplasma agalactiae	0.0006
Mycoplasma arthritidis	0.0008
Mycoplasma capricolum	0.0003
Mycoplasma conjunctivae	0.0006
Mycoplasma gallisepticum	0.0006
Mycoplasma genitalium	0.0008
Mycoplasma hominis	0.0006
Mycoplasma hyopneumoniae	0.0006
Mycoplasma leachii	0.0003
Mycoplasma mobile	0.0003
Mycoplasma penetrans	0.0008
Mycoplasma pneumoniae	0.0025
Mycoplasma pulmonis	0.0008
Mycoplasma synoviae	0.0014
Myxococcus xanthus	0.0011
Nakamurella multipartita	0.0028
Natranaerobius thermophilus	0.0008
Natrialba magadii	0.0003
Natronomonas pharaonis	0.0011
Neisseria flavescens	0.0003
Neisseria gonorrhoeae	0.0034
Neisseria meningitidis	0.0008
Neisseria sicca	0.0003
Neisseria sp. oral taxon 014	0.0003
Neorickettsia risticii	0.0006
Neptuniibacter caesariensis	0.0011
Nitratiruptor sp. SB155-2	0.0008
Nitrococcus mobilis	0.0003
Nitrosococcus oceani	0.0003
Nitrosomonas europaea	0.0006
Nitrosomonas eutropha	0.0003
Nitrosopumilus maritimus	0.0003
Nitrosospira multiformis	0.0006
Nocardia farcinica	0.0014
Nocardioides sp. JS614	0.0003
Nodularia spumigena	0.0003
Nostoc punctiforme	0.0006
Novosphingobium aromaticivorans	0.0025
Oceanibulbus indolifex	0.0006
Oceanobacillus iheyensis	0.0008
Ochrobactrum anthropi	0.0003
Ochrobactrum intermedium	0.0020
Octadecabacter antarcticus	0.0006
Oenococcus oeni	0.0025
Oligotropha carboxidovorans	0.0008
Opitutaceae bacterium TAV2	0.0011
Opitutus terrae	0.0006
Oribacterium sp. oral taxon 078	0.0006
Orientia tsutsugamushi	0.0017
Oxalobacter formigenes	0.0020
Paenibacillus sp. JDR-2	0.0017
Paenibacillus sp. Y412MC10	0.0003
Paenibacillus sp. oral taxon 786	0.0008
Paenibacillus vortex	0.0003
Pantoea ananatis	0.0006
Pantoea vagans	0.0003
Paracoccus denitrificans	0.0006
Parvibaculum lavamentivorans	0.0008
Parvimonas micra	0.0006
Parvularcula bermudensis	0.0023
Pasteurella multocida	0.0003
Pediococcus pentosaceus	0.0006
Pelobacter carbinolicus	0.0020
Pelobacter propionicus	0.0011
Pelodictyon luteolum	0.0008
Pelodictyon phaeoclathratiforme	0.0003
Pelotomaculum thermopropionicum	0.0008
Peptoniphilus lacrimalis	0.0008
Peptostreptococcus stomatis	0.0006
Persephonella marina	0.0008
Petrotoga mobilis	0.0003
Phenylobacterium zucineum	0.0017
Photobacterium damselae	0.0003
Photobacterium profundum	0.0003
Photorhabdus asymbiotica	0.0003
Picrophilus torridus	0.0006
Pirellula staleyi	0.0014
Plesiocystis pacifica	0.0020
Polaribacter sp. MED152	0.0006
Polynucleobacter necessarius	0.0008
Porphyromonas endodontalis	0.0006
Prevotella bergensis	0.0003
Prevotella bivia	0.0008
Prevotella bryantii	0.0003
Prevotella copri	0.0006
Prevotella melaninogenica	0.0011
Prevotella sp. oral taxon 299	0.0006
Prevotella sp. oral taxon 317	0.0003
Prevotella tannerae	0.0014
Prevotella timonensis	0.0003
Prochlorococcus marinus	0.0062
Propionibacterium acnes	0.0108
Proteus penneri	0.0006
Providencia rustigianii	0.0003
Providencia stuartii	0.0003
Pseudoalteromonas atlantica	0.0006
Pseudoalteromonas haloplanktis	0.0006
Pseudoalteromonas tunicata	0.0003
Pseudomonas aeruginosa	0.0017
Pseudomonas fluorescens	0.0023
Pseudomonas mendocina	0.0006
Pseudomonas putida	0.0011
Pseudomonas stutzeri	0.0003
Pseudomonas syringae	0.0008
Pseudovibrio sp. JE062	0.0020
Psychrobacter cryohalolentis	0.0003
Psychrobacter sp. PRwf-1	0.0008
Psychroflexus torquis	0.0003
Psychromonas ingrahamii	0.0014
Psychromonas sp. CNPT3	0.0006
Pyramidobacter piscolens	0.0008
Pyrobaculum aerophilum	0.0011
Pyrobaculum calidifontis	0.0006
Pyrobaculum islandicum	0.0006
Pyrococcus furiosus	0.0003
Pyrococcus horikoshii	0.0006
Ralstonia pickettii	0.0008
Ralstonia solanacearum	0.0014
Renibacterium salmoninarum	0.0011
Rhizobium etli	0.0011
Rhizobium leguminosarum	0.0008
Rhodobacter capsulatus	0.0003
Rhodobacter sp. SW2	0.0006
Rhodobacter sphaeroides	0.0008
Rhodobacteraceae bacterium HTCC2083	0.0008
Rhodobacteraceae bacterium KLH11	0.0006
Rhodococcus equi	0.0034
Rhodococcus erythropolis	0.0023
Rhodococcus opacus	0.0014
Rhodomicrobium vannielii	0.0014
Rhodopirellula baltica	0.0023
Rhodopseudomonas palustris	0.0082
Rhodospirillum centenum	0.0014
Rhodospirillum rubrum	0.0014
Rhodothermus marinus	0.0006
Rickettsia africae	0.0003
Rickettsia bellii	0.0003
Rickettsia canadensis	0.0003
Rickettsia endosymbiont of Ixodes scapularis	0.0003
Rickettsia massiliae	0.0003
Rickettsia typhi	0.0006
Rickettsiella grylli	0.0008
Roseburia intestinalis	0.0008
Roseibium sp. TrichSKD4	0.0006
Roseiflexus castenholzii	0.0008
Roseiflexus sp. RS-1	0.0006
Roseobacter sp. AzwK-3b	0.0017
Roseovarius nubinhibens	0.0008
Roseovarius sp. TM1035	0.0003
Rothia dentocariosa	0.0020
Rothia mucilaginosa	0.0023
Rubrobacter xylanophilus	0.0031
Ruegeria sp. TM1040	0.0003
Ruminococcus flavefaciens	0.0014
Ruminococcus gnavus	0.0003
Ruminococcus torques	0.0011
Saccharophagus degradans	0.0003
Saccharopolyspora erythraea	0.0020
Salinibacter ruber	0.0008
Salinispora arenicola	0.0006
Salinispora tropica	0.0003
Salmonella enterica	0.0006
Sanguibacter keddieii	0.0017
Sebaldella termitidis	0.0003
Selenomonas flueggei	0.0006
Selenomonas noxia	0.0008
Selenomonas sputigena	0.0017
Serratia odorifera	0.0008
Shewanella amazonensis	0.0006
Shewanella baltica	0.0003
Shewanella benthica	0.0006
Shewanella frigidimarina	0.0003
Shewanella halifaxensis	0.0003
Shewanella loihica	0.0003
Shewanella sediminis	0.0003
Shewanella sp. ANA-3	0.0003
Shewanella sp. MR-7	0.0003
Shuttleworthia satelles	0.0003
Sideroxydans lithotrophicus	0.0011
Sinorhizobium fredii	0.0003
Sinorhizobium medicae	0.0003
Sinorhizobium meliloti	0.0006
Slackia exigua	0.0003
Slackia heliotrinireducens	0.0008
Sodalis glossinidius	0.0003
Sorangium cellulosum	0.0028
Sphaerobacter thermophilus	0.0011
Sphingobium japonicum	0.0006
Sphingomonas sp. SKA58	0.0003
Sphingomonas wittichii	0.0006
Sphingopyxis alaskensis	0.0006
Spirosoma linguale	0.0006
Stackebrandtia nassauensis	0.0042
Staphylococcus aureus	0.0006
Staphylococcus carnosus	0.0011
Staphylococcus epidermidis	0.0023
Staphylococcus hominis	0.0006
Staphylococcus pseudintermedius	0.0006
Staphylococcus saprophyticus	0.0003
Stenotrophomonas maltophilia	0.0023
Stigmatella aurantiaca	0.0122
Streptobacillus moniliformis	0.0003
Streptococcus agalactiae	0.0003
Streptococcus equi	0.0017
Streptococcus oralis	0.0034
Streptococcus pneumoniae	0.0048
Streptococcus pyogenes	0.0020
Streptococcus sanguinis	0.0008
Streptococcus uberis	0.0003
Streptomyces albus	0.0006
Streptomyces avermitilis	0.0008
Streptomyces coelicolor	0.0003
Streptomyces filamentosus	0.0006
Streptomyces ghanaensis	0.0006
Streptomyces griseoflavus	0.0006
Streptomyces hygroscopicus	0.0006
Streptomyces pristinaespiralis	0.0008
Streptomyces sp. AA4	0.0028
Streptomyces sp. SPB74	0.0011
Streptomyces sp. SirexAA-E	0.0014
Streptomyces sp. e14	0.0023
Streptomyces sviceus	0.0006
Streptosporangium roseum	0.0020
Subdoligranulum variabile	0.0008
Sulfolobus acidocaldarius	0.0017
Sulfolobus islandicus	0.0011
Sulfurihydrogenibium azorense	0.0003
Sulfurihydrogenibium sp. YO3AOP1	0.0011
Sulfurimonas denitrificans	0.0003
Sulfurospirillum deleyianum	0.0003
Sulfurovum sp. NBC37-1	0.0006
Symbiobacterium thermophilum	0.0008
Synechococcus elongatus	0.0006
Synechococcus sp. BL107	0.0003
Synechococcus sp. CC9605	0.0008
Synechococcus sp. CC9902	0.0003
Synechococcus sp. PCC 7002	0.0003
Synechococcus sp. RCC307	0.0008
Synechococcus sp. RS9917	0.0008
Synechocystis sp. PCC 6803	0.0003
Syntrophobacter fumaroxidans	0.0017
Syntrophomonas wolfei	0.0008
Syntrophus aciditrophicus	0.0014
Teredinibacter turnerae	0.0003
Thalassiobium sp. R2A62	0.0003
Thermanaerovibrio acidaminovorans	0.0006
Thermoanaerobacter mathranii	0.0003
Thermoanaerobacter wiegelii	0.0006
Thermobifida fusca	0.0028
Thermococcus barophilus	0.0006
Thermococcus gammatolerans	0.0006
Thermococcus kodakarensis	0.0006
Thermococcus onnurineus	0.0003
Thermococcus sp. AM4	0.0003
Thermocrinis albus	0.0003
Thermodesulfovibrio yellowstonii	0.0008
Thermofilum pendens	0.0034
Thermomicrobium roseum	0.0023
Thermomonospora curvata	0.0011
Thermoplasma acidophilum	0.0008
Thermoplasma volcanium	0.0008
Thermoproteus neutrophilus	0.0014
Thermosinus carboxydivorans	0.0003
Thermosipho africanus	0.0006
Thermosipho melanesiensis	0.0006
Thermosynechococcus elongatus	0.0011
Thermotoga lettingae	0.0020
Thermotoga maritima	0.0006
Thermotoga naphthophila	0.0006
Thermotoga neapolitana	0.0003
Thermus thermophilus	0.0006
Thioalkalivibrio sulfidophilus	0.0003
Thiomicrospira crunogena	0.0008
Thiomonas intermedia	0.0017
Tolumonas auensis	0.0003
Treponema denticola	0.0017
Treponema pallidum	0.0008
Treponema vincentii	0.0008
Trichodesmium erythraeum	0.0008
Tropheryma whipplei	0.0006
Tsukamurella paurometabola	0.0042
Ureaplasma urealyticum	0.0006
Variovorax paradoxus	0.0014
Verminephrobacter eiseniae	0.0017
Verrucomicrobiae bacterium DG1235	0.0014
Verrucomicrobium spinosum	0.0008
Vibrio cholerae	0.0006
Vibrio harveyi	0.0003
Vibrio parahaemolyticus	0.0003
Vibrio splendidus	0.0003
Vibrio vulnificus	0.0003
Vibrionales bacterium SWAT-3	0.0003
Weissella paramesenteroides	0.0028
Wigglesworthia glossinidia	0.0028
Wolbachia endosymbiont of Brugia malayi	0.0003
Wolbachia endosymbiont of Drosophila willistoni	0.0006
Wolinella succinogenes	0.0006
Xanthobacter autotrophicus	0.0014
Xanthomonas albilineans	0.0008
Xanthomonas axonopodis	0.0003
Xanthomonas campestris	0.0011
Xanthomonas oryzae	0.0006
Xenorhabdus nematophila	0.0003
Xylella fastidiosa	0.0011
Yersinia bercovieri	0.0006
Yersinia enterocolitica	0.0006
