taxa	abundance
Clostridium hathewayi	0.0003
Clostridium hiranonis	0.0003
Clostridium hylemonae	0.0006
Clostridium kluyveri	0.0011
Clostridium ljungdahlii	0.0003
Clostridium phytofermentans	0.0003
Clostridium sp. L2-50	0.0009
Clostridium sp. M62/1	0.0003
Clostridium sp. SS2/1	0.0006
Clostridium thermocellum	0.0009
Collinsella aerofaciens	0.0003
Collinsella intestinalis	0.0003
Collinsella stercoris	0.0009
Colwellia psychrerythraea	0.0006
Comamonas testosteroni	0.0009
Coprococcus catus	0.0003
Coprococcus comes	0.0006
Coprococcus sp. ART55/1	0.0003
Coprothermobacter proteolyticus	0.0009
Corynebacterium accolens	0.0017
Corynebacterium aurimucosum	0.0026
Corynebacterium diphtheriae	0.0011
Corynebacterium efficiens	0.0014
Corynebacterium glutamicum	0.0017
Corynebacterium jeikeium	0.0026
Corynebacterium kroppenstedtii	0.0011
Corynebacterium matruchotii	0.0014
Corynebacterium pseudogenitalium	0.0011
Corynebacterium pseudotuberculosis	0.0011
Corynebacterium striatum	0.0006
Corynebacterium tuberculostearicum	0.0003
Corynebacterium urealyticum	0.0017
Coxiella burnetii	0.0011
Crocosphaera watsonii	0.0003
Cronobacter turicensis	0.0003
Cryptobacterium curtum	0.0017
Cupriavidus necator	0.0006
Cupriavidus pinatubonensis	0.0009
Cupriavidus taiwanensis	0.0003
Cyanobium sp. PCC 7001	0.0006
Cyanothece sp. ATCC 51142	0.0003
Cyanothece sp. PCC 7425	0.0011
Cytophaga hutchinsonii	0.0009
Dechloromonas aromatica	0.0003
Dehalococcoides sp. CBDB1	0.0009
Deinococcus deserti	0.0009
Deinococcus maricopensis	0.0014
Desulfatibacillum alkenivorans	0.0006
Desulfitobacterium hafniense	0.0003
Desulfococcus oleovorans	0.0009
Desulfohalobium retbaense	0.0003
Desulfomicrobium baculatum	0.0003
Desulfonatronospira thiodismutans	0.0006
Desulfotalea psychrophila	0.0003
Desulfotomaculum acetoxidans	0.0003
Desulfotomaculum reducens	0.0003
Desulfovibrio desulfuricans	0.0014
Desulfovibrio fructosovorans	0.0003
Desulfovibrio magneticus	0.0009
Desulfovibrio piger	0.0003
Desulfovibrio sp. FW1012B	0.0006
Desulfovibrio vulgaris	0.0017
Desulfurococcus kamchatkensis	0.0006
Desulfurococcus mucosus	0.0003
Desulfuromonas acetoxidans	0.0003
Dethiobacter alkaliphilus	0.0003
Dethiosulfovibrio peptidovorans	0.0003
Dialister invisus	0.0014
Dickeya dadantii	0.0011
Dictyoglomus thermophilum	0.0006
Dictyoglomus turgidum	0.0011
Dinoroseobacter shibae	0.0006
Dokdonia donghaensis	0.0003
Dorea formicigenerans	0.0003
Dorea longicatena	0.0003
EDTA-degrading bacterium BNC1	0.0009
Edwardsiella tarda	0.0014
Eggerthella lenta	0.0009
Ehrlichia canis	0.0006
Ehrlichia chaffeensis	0.0003
Ehrlichia ruminantium	0.0011
Eikenella corrodens	0.0003
Elusimicrobium minutum	0.0009
Endoriftia persephone	0.0006
Enterobacter cloacae	0.0017
Enterobacter sp. 638	0.0003
Enterococcus faecalis	0.0011
Enterococcus faecium	0.0003
Enterococcus gallinarum	0.0003
Erwinia amylovora	0.0006
Erysipelothrix rhusiopathiae	0.0017
Erysipelotrichaceae bacterium 5_2_54FAA	0.0011
Erythrobacter litoralis	0.0031
Escherichia coli	0.0028
Ethanoligenens harbinense	0.0011
Eubacterium hallii	0.0003
Eubacterium rectale	0.0006
Eubacterium saphenum	0.0009
Eubacterium siraeum	0.0006
Exiguobacterium sibiricum	0.0003
Exiguobacterium sp. AT1b	0.0006
Faecalibacterium prausnitzii	0.0014
Ferrimonas balearica	0.0003
Ferroglobus placidus	0.0009
Ferroplasma acidarmanus	0.0006
Fervidobacterium nodosum	0.0009
Fibrobacter succinogenes	0.0011
Finegoldia magna	0.0009
Flavobacteria bacterium BAL38	0.0003
Flavobacteria bacterium BBFL7	0.0003
Flavobacteria bacterium MS024-2A	0.0003
Flavobacteriaceae bacterium 3519-10	0.0003
Flavobacteriales bacterium ALC-1	0.0003
Flavobacterium psychrophilum	0.0020
Francisella philomiragia	0.0011
Francisella tularensis	0.0051
Frankia sp. CcI3	0.0011
Frankia sp. EAN1pec	0.0006
Frankia sp. EUN1f	0.0003
Fulvimarina pelagi	0.0026
Fusobacterium mortiferum	0.0003
Fusobacterium nucleatum	0.0009
Fusobacterium sp. D12	0.0009
Fusobacterium ulcerans	0.0006
Gallionella capsiferriformans	0.0009
Gardnerella vaginalis	0.0281
Gemella morbillorum	0.0003
Gemmatimonas aurantiaca	0.0017
Geobacillus sp. Y4.1MC1	0.0003
Geobacillus sp. Y412MC52	0.0006
Geobacillus thermodenitrificans	0.0003
Geobacter lovleyi	0.0006
Geobacter metallireducens	0.0011
Geobacter sp. FRC-32	0.0003
Geobacter sulfurreducens	0.0006
Geobacter uraniireducens	0.0006
Glaciecola sp. HTCC2999	0.0003
Gloeobacter violaceus	0.0017
Gluconacetobacter diazotrophicus	0.0009
Gordonia bronchialis	0.0034
Gordonibacter pamelaeae	0.0003
Granulibacter bethesdensis	0.0006
Granulicatella adiacens	0.0006
Haemophilus influenzae	0.0011
Haemophilus parasuis	0.0006
Hahella chejuensis	0.0003
Haloarcula marismortui	0.0006
Halobacterium salinarum	0.0006
Haloferax volcanii	0.0003
Halogeometricum borinquense	0.0003
Halomonas elongata	0.0003
Haloquadratum walsbyi	0.0011
Halothermothrix orenii	0.0006
Halothiobacillus neapolitanus	0.0009
Helicobacter acinonychis	0.0003
Helicobacter cinaedi	0.0011
Helicobacter hepaticus	0.0011
Helicobacter mustelae	0.0009
Helicobacter pylori	0.0105
Herbaspirillum seropedicae	0.0009
Herminiimonas arsenicoxydans	0.0023
Herpetosiphon aurantiacus	0.0009
Hirschia baltica	0.0017
Hoeflea phototrophica	0.0028
Holdemania filiformis	0.0023
Hydrogenivirga sp. 128-5-R1-1	0.0003
Hydrogenobacter thermophilus	0.0009
Hydrogenobaculum sp. Y04AAS1	0.0017
Hyperthermus butylicus	0.0009
Hyphomicrobium denitrificans	0.0031
Hyphomonas neptunium	0.0011
Idiomarina loihiensis	0.0003
Ignicoccus hospitalis	0.0011
Janibacter sp. HTCC2649	0.0031
Jannaschia sp. CCS1	0.0003
Janthinobacterium sp. Marseille	0.0006
Jonesia denitrificans	0.0011
Jonquetella anthropi	0.0014
Kangiella koreensis	0.0006
Kineococcus radiotolerans	0.0023
Kingella oralis	0.0003
Kitasatospora setae	0.0011
Klebsiella pneumoniae	0.0014
Kocuria rhizophila	0.0023
Kordia algicida	0.0003
Kosmotoga olearia	0.0009
Kribbella flavida	0.0006
Kytococcus sedentarius	0.0043
Lactobacillus amylovorus	0.0003
Lactobacillus antri	0.0003
Lactobacillus brevis	0.0017
Lactobacillus casei	0.0009
Lactobacillus coleohominis	0.0009
Lactobacillus crispatus	0.0014
Lactobacillus delbrueckii	0.0006
Lactobacillus fermentum	0.0006
Lactobacillus gasseri	0.0054
Lactobacillus helveticus	0.0006
Lactobacillus iners	0.0003
Lactobacillus jensenii	0.0011
Lactobacillus plantarum	0.0009
Lactobacillus rhamnosus	0.0011
Lactobacillus ruminis	0.0034
Lactobacillus sakei	0.0014
Lactobacillus salivarius	0.0003
Lactobacillus vaginalis	0.0003
Lactococcus lactis	0.0006
Laribacter hongkongensis	0.0011
Lawsonia intracellularis	0.0006
Leeuwenhoekiella blandensis	0.0003
Legionella pneumophila	0.0006
Leifsonia xyli	0.0003
Leptospira biflexa	0.0006
Leptospira borgpetersenii	0.0006
Leptospira interrogans	0.0003
Leptothrix cholodnii	0.0020
Leptotrichia buccalis	0.0003
Leptotrichia hofstadii	0.0003
Leuconostoc citreum	0.0003
Leuconostoc gasicomitatum	0.0017
Leuconostoc kimchii	0.0023
Leuconostoc mesenteroides	0.0028
Limnobacter sp. MED105	0.0011
Listeria grayi	0.0009
Listeria monocytogenes	0.0006
Listeria welshimeri	0.0003
Loktanella vestfoldensis	0.0017
Lyngbya sp. PCC 8106	0.0006
Lysinibacillus sphaericus	0.0006
Magnetococcus sp. MC-1	0.0023
Magnetospirillum magneticum	0.0003
Maribacter sp. HTCC2170	0.0003
Maricaulis maris	0.0014
Marinobacter sp. ELB17	0.0006
Marinomonas sp. MED121	0.0006
Mariprofundus ferrooxydans	0.0009
Maritimibacter alkaliphilus	0.0006
Marvinbryantia formatexigens	0.0003
Megamonas hypermegale	0.0006
Megasphaera genomosp. type_1	0.0003
Megasphaera micronuciformis	0.0006
Meiothermus ruber	0.0003
Meiothermus silvanus	0.0006
Mesoplasma florum	0.0009
Mesorhizobium loti	0.0009
Metallosphaera sedula	0.0003
Methanobrevibacter ruminantium	0.0014
Methanobrevibacter smithii	0.0003
Methanocaldococcus jannaschii	0.0003
Methanocella paludicola	0.0011
Methanococcoides burtonii	0.0020
Methanococcus aeolicus	0.0009
Methanococcus maripaludis	0.0009
Methanococcus vannielii	0.0003
Methanocorpusculum labreanum	0.0017
Methanohalophilus mahii	0.0003
Methanopyrus kandleri	0.0006
Methanosaeta thermophila	0.0009
Methanosarcina barkeri	0.0006
Methanosphaera stadtmanae	0.0014
Methanospirillum hungatei	0.0006
Methylacidiphilum infernorum	0.0009
Methylibium petroleiphilum	0.0011
Methylobacillus flagellatus	0.0003
Methylobacterium extorquens	0.0034
Methylobacterium nodulans	0.0009
Methylobacterium sp. 4-46	0.0014
Methylocella silvestris	0.0009
Methylococcus capsulatus	0.0011
Methylophaga thiooxydans	0.0006
Methylophilales bacterium HTCC2181	0.0006
Methylotenera mobilis	0.0017
Methylotenera versatilis	0.0006
Methylovorus glucosotrophus	0.0003
Micrococcus luteus	0.0065
Micromonospora sp. ATCC 39149	0.0003
Micromonospora sp. L5	0.0003
Microscilla marina	0.0006
Mitsuokella multacida	0.0006
Mobiluncus mulieris	0.0017
Moorella thermoacetica	0.0011
Mycobacterium abscessus	0.0003
Mycobacterium avium	0.0003
Mycobacterium intracellulare	0.0011
Mycobacterium kansasii	0.0003
Mycobacterium leprae	0.0014
Mycobacterium marinum	0.0011
Mycobacterium parascrofulaceum	0.0011
Mycobacterium sp. JLS	0.0006
Mycobacterium sp. MCS	0.0006
Mycobacterium tuberculosis	0.0242
Mycobacterium vanbaalenii	0.0009
Mycoplasma agalactiae	0.0026
Mycoplasma arthritidis	0.0003
Mycoplasma bovis	0.0006
Mycoplasma conjunctivae	0.0006
Mycoplasma hominis	0.0006
Mycoplasma hyopneumoniae	0.0034
Mycoplasma leachii	0.0009
Mycoplasma mobile	0.0048
Mycoplasma mycoides	0.0006
Mycoplasma penetrans	0.0023
Mycoplasma pneumoniae	0.0017
Mycoplasma pulmonis	0.0074
Mycoplasma synoviae	0.0023
Myxococcus xanthus	0.0006
Nakamurella multipartita	0.0026
Natranaerobius thermophilus	0.0006
Natrialba magadii	0.0003
Natronomonas pharaonis	0.0011
Neisseria gonorrhoeae	0.0011
Neisseria lactamica	0.0003
Neisseria meningitidis	0.0020
Neisseria polysaccharea	0.0003
Neorickettsia risticii	0.0006
Neorickettsia sennetsu	0.0006
Neptuniibacter caesariensis	0.0003
Nitratiruptor sp. SB155-2	0.0003
Nitrobacter hamburgensis	0.0011
Nitrobacter sp. Nb-311A	0.0017
Nitrobacter winogradskyi	0.0014
Nitrococcus mobilis	0.0026
Nitrosococcus halophilus	0.0009
Nitrosomonas europaea	0.0003
Nitrosomonas eutropha	0.0003
Nitrosopumilus maritimus	0.0006
Nitrosospira multiformis	0.0028
Nocardia farcinica	0.0009
Nocardioides sp. JS614	0.0006
Nodularia spumigena	0.0003
Novosphingobium aromaticivorans	0.0009
Oceanicaulis sp. HTCC2633	0.0014
Oceanicola batsensis	0.0009
Oceanobacillus iheyensis	0.0003
Ochrobactrum anthropi	0.0006
Ochrobactrum intermedium	0.0009
Octadecabacter antarcticus	0.0006
Oenococcus oeni	0.0119
Olsenella uli	0.0011
Opitutus terrae	0.0003
Oribacterium sinus	0.0014
Oribacterium sp. oral taxon 078	0.0031
Orientia tsutsugamushi	0.0014
Oxalobacter formigenes	0.0009
Paenibacillus curdlanolyticus	0.0003
Paenibacillus polymyxa	0.0009
Paenibacillus sp. JDR-2	0.0009
Paracoccus denitrificans	0.0014
Parvibaculum lavamentivorans	0.0020
Parvimonas micra	0.0009
Parvularcula bermudensis	0.0020
Pasteurella dagmatis	0.0003
Pectobacterium carotovorum	0.0011
Pediococcus acidilactici	0.0017
Pelagibaca bermudensis	0.0006
Pelobacter carbinolicus	0.0006
Pelobacter propionicus	0.0003
Pelodictyon luteolum	0.0003
Pelodictyon phaeoclathratiforme	0.0006
Pelotomaculum thermopropionicum	0.0006
Peptostreptococcus stomatis	0.0003
Petrotoga mobilis	0.0009
Phenylobacterium zucineum	0.0017
Photobacterium profundum	0.0014
Photorhabdus asymbiotica	0.0009
Picrophilus torridus	0.0006
Pirellula staleyi	0.0023
Planctomyces maris	0.0014
Polaribacter irgensii	0.0003
Polaribacter sp. MED152	0.0003
Polaromonas sp. JS666	0.0003
Polynucleobacter necessarius	0.0011
Porphyromonas endodontalis	0.0006
Porphyromonas gingivalis	0.0003
Prevotella amnii	0.0003
Prevotella bivia	0.0006
Prevotella buccae	0.0003
Prevotella melaninogenica	0.0006
Prevotella oris	0.0006
Prevotella sp. oral taxon 472	0.0006
Prevotella tannerae	0.0003
Prochlorococcus marinus	0.0054
Propionibacterium acnes	0.0043
Prosthecochloris aestuarii	0.0009
Proteus penneri	0.0003
Providencia rettgeri	0.0003
Providencia rustigianii	0.0003
Providencia stuartii	0.0003
Pseudoalteromonas atlantica	0.0014
Pseudoalteromonas sp. SM9913	0.0003
Pseudomonas aeruginosa	0.0011
Pseudomonas entomophila	0.0003
Pseudomonas fluorescens	0.0009
Pseudomonas mendocina	0.0003
Pseudomonas putida	0.0009
Pseudomonas syringae	0.0006
Pseudovibrio sp. JE062	0.0009
Pseudoxanthomonas suwonensis	0.0009
Psychrobacter arcticus	0.0003
Psychrobacter cryohalolentis	0.0003
Psychrobacter sp. PRwf-1	0.0003
Psychroflexus torquis	0.0003
Psychromonas ingrahamii	0.0003
Psychromonas sp. CNPT3	0.0009
Pyramidobacter piscolens	0.0014
Pyrobaculum calidifontis	0.0009
Pyrobaculum islandicum	0.0003
Pyrococcus abyssi	0.0003
Pyrococcus furiosus	0.0003
Ralstonia pickettii	0.0017
Ralstonia solanacearum	0.0023
Reinekea blandensis	0.0011
Renibacterium salmoninarum	0.0003
Rhizobium etli	0.0003
Rhizobium leguminosarum	0.0006
Rhodobacter sp. SW2	0.0006
Rhodobacter sphaeroides	0.0034
Rhodobacteraceae bacterium HTCC2083	0.0006
Rhodobacteraceae bacterium HTCC2150	0.0009
Rhodobacteraceae bacterium KLH11	0.0003
Rhodobacterales bacterium Y4I	0.0003
Rhodococcus equi	0.0009
Rhodococcus erythropolis	0.0003
Rhodococcus opacus	0.0003
Rhodomicrobium vannielii	0.0017
Rhodopirellula baltica	0.0023
Rhodopseudomonas palustris	0.0057
Rhodospirillum centenum	0.0020
Rhodospirillum rubrum	0.0014
Rickettsia akari	0.0003
Rickettsia bellii	0.0006
Rickettsia canadensis	0.0003
Rickettsia typhi	0.0003
Rickettsiella grylli	0.0003
Robiginitalea biformata	0.0003
Roseburia intestinalis	0.0003
Roseiflexus castenholzii	0.0006
Roseiflexus sp. RS-1	0.0014
Roseobacter sp. GAI101	0.0006
Roseobacter sp. MED193	0.0003
Roseovarius nubinhibens	0.0011
Roseovarius sp. 217	0.0003
Roseovarius sp. TM1035	0.0009
Rothia dentocariosa	0.0006
Rothia mucilaginosa	0.0003
Rubrobacter xylanophilus	0.0017
Ruegeria pomeroyi	0.0009
Ruegeria sp. R11	0.0003
Ruegeria sp. TM1040	0.0003
Ruminococcus albus	0.0009
Ruminococcus bromii	0.0003
Ruminococcus flavefaciens	0.0003
Ruminococcus obeum	0.0003
Ruminococcus sp. 18P13	0.0011
Ruminococcus sp. SR1/5	0.0009
Ruminococcus torques	0.0009
Saccharopolyspora erythraea	0.0023
Sagittula stellata	0.0003
Salinibacter ruber	0.0222
Salinispora tropica	0.0003
Salmonella enterica	0.0028
Sanguibacter keddieii	0.0014
Sebaldella termitidis	0.0003
Selenomonas flueggei	0.0003
Selenomonas sputigena	0.0003
Serratia odorifera	0.0003
Serratia proteamaculans	0.0003
Shewanella amazonensis	0.0006
Shewanella denitrificans	0.0003
Shewanella frigidimarina	0.0006
Shewanella oneidensis	0.0003
Shewanella piezotolerans	0.0006
Shewanella sediminis	0.0003
Shewanella sp. MR-7	0.0003
Shewanella sp. W3-18-1	0.0003
Shewanella woodyi	0.0003
Shigella flexneri	0.0003
Shuttleworthia satelles	0.0009
Sideroxydans lithotrophicus	0.0020
Simonsiella muelleri	0.0009
Sinorhizobium medicae	0.0006
Sinorhizobium meliloti	0.0006
Slackia exigua	0.0011
Slackia heliotrinireducens	0.0011
Sodalis glossinidius	0.0003
Sorangium cellulosum	0.0011
Sphaerobacter thermophilus	0.0014
Sphingobium chlorophenolicum	0.0009
Sphingobium japonicum	0.0003
Sphingomonas sp. SKA58	0.0003
Sphingomonas wittichii	0.0014
Sphingopyxis alaskensis	0.0031
Spiroplasma citri	0.0011
Stackebrandtia nassauensis	0.0080
Staphylococcus aureus	0.0071
Staphylococcus pseudintermedius	0.0003
Starkeya novella	0.0017
Stenotrophomonas maltophilia	0.0014
Stigmatella aurantiaca	0.0006
Streptobacillus moniliformis	0.0014
Streptococcus agalactiae	0.0045
Streptococcus equi	0.0006
Streptococcus gordonii	0.0006
Streptococcus mutans	0.0014
Streptococcus pneumoniae	0.0026
Streptococcus pyogenes	0.0003
Streptococcus salivarius	0.0003
Streptococcus sanguinis	0.0009
Streptococcus suis	0.0011
Streptococcus thermophilus	0.0006
Streptococcus uberis	0.0003
Streptomyces clavuligerus	0.0082
Streptomyces coelicolor	0.0006
Streptomyces filamentosus	0.0003
Streptomyces griseoflavus	0.0011
Streptomyces griseus	0.0003
Streptomyces pristinaespiralis	0.0009
Streptomyces scabiei	0.0006
Streptomyces sp. AA4	0.0011
Streptomyces sp. C	0.0006
Streptomyces sp. SPB74	0.0011
Streptomyces sp. e14	0.0003
Streptomyces viridochromogenes	0.0003
Streptosporangium roseum	0.0011
Subdoligranulum variabile	0.0006
Sulfolobus islandicus	0.0026
Sulfolobus solfataricus	0.0028
Sulfurihydrogenibium azorense	0.0003
Sulfurihydrogenibium sp. YO3AOP1	0.0003
Sulfurimonas denitrificans	0.0003
Sulfurospirillum deleyianum	0.0006
Sulfurovum sp. NBC37-1	0.0009
Sutterella wadsworthensis	0.0017
Symbiobacterium thermophilum	0.0006
Synechococcus elongatus	0.0009
Synechococcus sp. CB0101	0.0003
Synechococcus sp. CB0205	0.0006
Synechococcus sp. CC9902	0.0011
Synechococcus sp. JA-3-3Ab	0.0009
Synechococcus sp. PCC 7002	0.0003
Synechococcus sp. RS9916	0.0006
Synechococcus sp. RS9917	0.0003
Synechococcus sp. WH 5701	0.0006
Synechococcus sp. WH 7805	0.0003
Synechococcus sp. WH 8102	0.0003
Synechocystis sp. PCC 6803	0.0011
Syntrophobacter fumaroxidans	0.0003
Syntrophomonas wolfei	0.0006
Syntrophus aciditrophicus	0.0017
Taylorella equigenitalis	0.0028
Teredinibacter turnerae	0.0009
Thermanaerovibrio acidaminovorans	0.0006
Thermobifida fusca	0.0009
Thermococcus gammatolerans	0.0006
Thermococcus kodakarensis	0.0009
Thermococcus onnurineus	0.0009
Thermococcus sibiricus	0.0006
Thermococcus sp. AM4	0.0009
Thermodesulfovibrio yellowstonii	0.0014
Thermofilum pendens	0.0026
Thermomicrobium roseum	0.0009
Thermomonospora curvata	0.0011
Thermoplasma volcanium	0.0006
Thermosinus carboxydivorans	0.0009
Thermosipho africanus	0.0003
Thermosynechococcus elongatus	0.0006
Thermotoga lettingae	0.0011
Thermotoga neapolitana	0.0003
Thermotoga petrophila	0.0003
Thermus aquaticus	0.0003
Thermus thermophilus	0.0006
Thioalkalivibrio sp. K90mix	0.0009
Thioalkalivibrio sulfidophilus	0.0006
Thiobacillus denitrificans	0.0003
Thiomicrospira crunogena	0.0014
Thiomonas intermedia	0.0011
Tolumonas auensis	0.0009
Treponema pallidum	0.0003
Treponema vincentii	0.0006
Trichodesmium erythraeum	0.0006
